TIME,ANGLE,ANGULAR_VELOCITY
0.00,1.308997,3.000000
0.01,1.338997,2.905243
0.02,1.368049,2.809766
0.03,1.396147,2.713676
0.04,1.423284,2.617068
0.05,1.449454,2.520034
0.06,1.474655,2.422655
0.07,1.498881,2.325008
0.08,1.522131,2.227161
0.09,1.544403,2.129178
0.10,1.565695,2.031112
0.11,1.586006,1.933013
0.12,1.605336,1.834924
0.13,1.623685,1.736883
0.14,1.641054,1.638920
0.15,1.657443,1.541062
0.16,1.672854,1.443330
0.17,1.687287,1.345741
0.18,1.700745,1.248305
0.19,1.713228,1.151033
0.20,1.724738,1.053926
0.21,1.735277,0.956986
0.22,1.744847,0.860210
0.23,1.753449,0.763592
0.24,1.761085,0.667124
0.25,1.767756,0.570795
0.26,1.773464,0.474591
0.27,1.778210,0.378499
0.28,1.781995,0.282502
0.29,1.784820,0.186582
0.30,1.786686,0.090720
0.31,1.787593,-0.005103
0.32,1.787542,-0.100907
0.33,1.786533,-0.196711
0.34,1.784566,-0.292537
0.35,1.781641,-0.388404
0.36,1.777757,-0.484332
0.37,1.772913,-0.580338
0.38,1.767110,-0.676441
0.39,1.760346,-0.772657
0.40,1.752619,-0.869000
0.41,1.743929,-0.965483
0.42,1.734274,-1.062116
0.43,1.723653,-1.158908
0.44,1.712064,-1.255865
0.45,1.699505,-1.352987
0.46,1.685975,-1.450276
0.47,1.671473,-1.547726
0.48,1.655995,-1.645329
0.49,1.639542,-1.743073
0.50,1.622111,-1.840942
0.51,1.603702,-1.938912
0.52,1.584313,-2.036959
0.53,1.563943,-2.135050
0.54,1.542593,-2.233148
0.55,1.520261,-2.331209
0.56,1.496949,-2.429184
0.57,1.472657,-2.527016
0.58,1.447387,-2.624644
0.59,1.421141,-2.721998
0.60,1.393921,-2.819002
0.61,1.365731,-2.915571
0.62,1.336575,-3.011616
0.63,1.306459,-3.107037
0.64,1.275388,-3.201730
0.65,1.243371,-3.295581
0.66,1.210415,-3.388469
0.67,1.176531,-3.480267
0.68,1.141728,-3.570841
0.69,1.106020,-3.660048
0.70,1.069419,-3.747742
0.71,1.031942,-3.833768
0.72,0.993604,-3.917967
0.73,0.954424,-4.000175
0.74,0.914423,-4.080222
0.75,0.873620,-4.157938
0.76,0.832041,-4.233147
0.77,0.789710,-4.305673
0.78,0.746653,-4.375339
0.79,0.702899,-4.441967
0.80,0.658480,-4.505382
0.81,0.613426,-4.565411
0.82,0.567772,-4.621885
0.83,0.521553,-4.674638
0.84,0.474807,-4.723514
0.85,0.427571,-4.768362
0.86,0.379888,-4.809041
0.87,0.331797,-4.845418
0.88,0.283343,-4.877373
0.89,0.234569,-4.904799
0.90,0.185521,-4.927600
0.91,0.136245,-4.945695
0.92,0.086789,-4.959019
0.93,0.037198,-4.967523
0.94,-0.012477,-4.971171
0.95,-0.062189,-4.969947
0.96,-0.111888,-4.963850
0.97,-0.161527,-4.952897
0.98,-0.211056,-4.937120
0.99,-0.260427,-4.916569
1.00,-0.309592,-4.891309
1.01,-0.358506,-4.861421
1.02,-0.407120,-4.827000
1.03,-0.455390,-4.788155
1.04,-0.503271,-4.745010
1.05,-0.550721,-4.697697
1.06,-0.597698,-4.646361
1.07,-0.644162,-4.591156
1.08,-0.690073,-4.532244
1.09,-0.735396,-4.469794
1.10,-0.780094,-4.403981
1.11,-0.824134,-4.334983
1.12,-0.867484,-4.262981
1.13,-0.910113,-4.188160
1.14,-0.951995,-4.110703
1.15,-0.993102,-4.030793
1.16,-1.033410,-3.948612
1.17,-1.072896,-3.864340
1.18,-1.111539,-3.778150
1.19,-1.149321,-3.690215
1.20,-1.186223,-3.600700
1.21,-1.222230,-3.509765
1.22,-1.257328,-3.417565
1.23,-1.291503,-3.324245
1.24,-1.324746,-3.229947
1.25,-1.357045,-3.134801
1.26,-1.388393,-3.038934
1.27,-1.418783,-2.942461
1.28,-1.448207,-2.845492
1.29,-1.476662,-2.748129
1.30,-1.504143,-2.650463
1.31,-1.530648,-2.552581
1.32,-1.556174,-2.454560
1.33,-1.580719,-2.356470
1.34,-1.604284,-2.258375
1.35,-1.626868,-2.160330
1.36,-1.648471,-2.062384
1.37,-1.669095,-1.964580
1.38,-1.688741,-1.866954
1.39,-1.707410,-1.769535
1.40,-1.725106,-1.672349
1.41,-1.741829,-1.575415
1.42,-1.757583,-1.478746
1.43,-1.772371,-1.382353
1.44,-1.786194,-1.286239
1.45,-1.799057,-1.190406
1.46,-1.810961,-1.094850
1.47,-1.821909,-0.999566
1.48,-1.831905,-0.904543
1.49,-1.840950,-0.809768
1.50,-1.849048,-0.715226
1.51,-1.856200,-0.620899
1.52,-1.862409,-0.526768
1.53,-1.867677,-0.432809
1.54,-1.872005,-0.339001
1.55,-1.875395,-0.245317
1.56,-1.877848,-0.151733
1.57,-1.879366,-0.058221
1.58,-1.879948,0.035245
1.59,-1.879595,0.128695
1.60,-1.878308,0.222154
1.61,-1.876087,0.315652
1.62,-1.872930,0.409216
1.63,-1.868838,0.502873
1.64,-1.863810,0.596648
1.65,-1.857843,0.690567
1.66,-1.850937,0.784653
1.67,-1.843091,0.878928
1.68,-1.834302,0.973414
1.69,-1.824567,1.068128
1.70,-1.813886,1.163086
1.71,-1.802255,1.258302
1.72,-1.789672,1.353786
1.73,-1.776134,1.449545
1.74,-1.761639,1.545584
1.75,-1.746183,1.641903
1.76,-1.729764,1.738498
1.77,-1.712379,1.835361
1.78,-1.694025,1.932480
1.79,-1.674701,2.029836
1.80,-1.654402,2.127407
1.81,-1.633128,2.225164
1.82,-1.610877,2.323074
1.83,-1.587646,2.421095
1.84,-1.563435,2.519181
1.85,-1.538243,2.617278
1.86,-1.512070,2.715326
1.87,-1.484917,2.813257
1.88,-1.456784,2.910996
1.89,-1.427675,3.008459
1.90,-1.397590,3.105556
