TIME,ANGLE,ANGULAR_VELOCITY
0.00,5.235988,3.000000
0.01,5.265988,3.084957
0.02,5.296837,3.168405
0.03,5.328521,3.250222
0.04,5.361024,3.330283
0.05,5.394326,3.408460
0.06,5.428411,3.484620
0.07,5.463257,3.558629
0.08,5.498844,3.630350
0.09,5.535147,3.699643
0.10,5.572143,3.766371
0.11,5.609807,3.830394
0.12,5.648111,3.891572
0.13,5.687027,3.949768
0.14,5.726524,4.004848
0.15,5.766573,4.056680
0.16,5.807140,4.105135
0.17,5.848191,4.150091
0.18,5.889692,4.191431
0.19,5.931606,4.229044
0.20,5.973897,4.262828
0.21,6.016525,4.292688
0.22,6.059452,4.318538
0.23,6.102637,4.340304
0.24,6.146040,4.357919
0.25,6.189620,4.371331
0.26,6.233333,4.380497
0.27,6.277138,4.385385
0.28,6.320992,4.385978
0.29,-6.277132,4.389686
0.30,-6.233235,4.389093
0.31,-6.189344,4.384194
0.32,-6.145502,4.375002
0.33,-6.101752,4.361538
0.34,-6.058137,4.343837
0.35,-6.014698,4.321946
0.36,-5.971479,4.295922
0.37,-5.928520,4.265837
0.38,-5.885861,4.231769
0.39,-5.843544,4.193809
0.40,-5.801606,4.152056
0.41,-5.760085,4.106618
0.42,-5.719019,4.057610
0.43,-5.678443,4.005155
0.44,-5.638391,3.949380
0.45,-5.598897,3.890419
0.46,-5.559993,3.828408
0.47,-5.521709,3.763487
0.48,-5.484074,3.695799
0.49,-5.447116,3.625487
0.50,-5.410861,3.552696
0.51,-5.375334,3.477568
0.52,-5.340559,3.400247
0.53,-5.306556,3.320874
0.54,-5.273348,3.239587
0.55,-5.240952,3.156521
0.56,-5.209386,3.071809
0.57,-5.178668,2.985577
0.58,-5.148813,2.897950
0.59,-5.119833,2.809045
0.60,-5.091743,2.718975
0.61,-5.064553,2.627850
0.62,-5.038274,2.535770
0.63,-5.012917,2.442834
0.64,-4.988488,2.349130
0.65,-4.964997,2.254746
0.66,-4.942450,2.159759
0.67,-4.920852,2.064244
0.68,-4.900210,1.968268
0.69,-4.880527,1.871893
0.70,-4.861808,1.775176
0.71,-4.844056,1.678169
0.72,-4.827274,1.580919
0.73,-4.811465,1.483465
0.74,-4.796631,1.385846
0.75,-4.782772,1.288094
0.76,-4.769891,1.190237
0.77,-4.757989,1.092299
0.78,-4.747066,0.994301
0.79,-4.737123,0.896260
0.80,-4.728160,0.798190
0.81,-4.720178,0.700102
0.82,-4.713177,0.602005
0.83,-4.707157,0.503905
0.84,-4.702118,0.405807
0.85,-4.698060,0.307712
0.86,-4.694983,0.209622
0.87,-4.692887,0.111537
0.88,-4.691771,0.013456
0.89,-4.691637,-0.084624
0.90,-4.692483,-0.182703
0.91,-4.694310,-0.280783
0.92,-4.697118,-0.378867
0.93,-4.700907,-0.476956
0.94,-4.705676,-0.575049
0.95,-4.711427,-0.673147
0.96,-4.718158,-0.771247
0.97,-4.725871,-0.869345
0.98,-4.734564,-0.967436
0.99,-4.744238,-1.065512
1.00,-4.754894,-1.163562
1.01,-4.766529,-1.261574
1.02,-4.779145,-1.359530
1.03,-4.792740,-1.457412
1.04,-4.807314,-1.555195
1.05,-4.822866,-1.652853
1.06,-4.839395,-1.750355
1.07,-4.856898,-1.847665
1.08,-4.875375,-1.944743
1.09,-4.894822,-2.041543
1.10,-4.915238,-2.138015
1.11,-4.936618,-2.234103
1.12,-4.958959,-2.329747
1.13,-4.982257,-2.424880
1.14,-5.006505,-2.519430
1.15,-5.031700,-2.613317
1.16,-5.057833,-2.706459
1.17,-5.084897,-2.798763
1.18,-5.112885,-2.890135
1.19,-5.141786,-2.980472
1.20,-5.171591,-3.069667
1.21,-5.202288,-3.157604
1.22,-5.233864,-3.244166
1.23,-5.266306,-3.329227
1.24,-5.299598,-3.412658
1.25,-5.333724,-3.494325
1.26,-5.368668,-3.574090
1.27,-5.404409,-3.651812
1.28,-5.440927,-3.727345
1.29,-5.478200,-3.800542
1.30,-5.516205,-3.871255
1.31,-5.554918,-3.939333
1.32,-5.594311,-4.004626
1.33,-5.634358,-4.066985
1.34,-5.675027,-4.126262
1.35,-5.716290,-4.182312
1.36,-5.758113,-4.234993
1.37,-5.800463,-4.284168
1.38,-5.843305,-4.329706
1.39,-5.886602,-4.371480
1.40,-5.930317,-4.409373
1.41,-5.974410,-4.443275
1.42,-6.018843,-4.473087
1.43,-6.063574,-4.498718
1.44,-6.108561,-4.520089
1.45,-6.153762,-4.537133
1.46,-6.199133,-4.549794
1.47,-6.244631,-4.558030
1.48,-6.290212,-4.561811
1.49,6.244594,-4.562500
1.50,6.198969,-4.558715
1.51,6.153381,-4.550463
1.52,6.107877,-4.537765
1.53,6.062499,-4.520655
1.54,6.017293,-4.499181
1.55,5.972301,-4.473403
1.56,5.927567,-4.443395
1.57,5.883133,-4.409239
1.58,5.839040,-4.371032
1.59,5.795330,-4.328880
1.60,5.752041,-4.282898
1.61,5.709212,-4.233208
1.62,5.666880,-4.179942
1.63,5.625081,-4.123238
1.64,5.583848,-4.063238
1.65,5.543216,-4.000090
1.66,5.503215,-3.933945
1.67,5.463876,-3.864955
1.68,5.425226,-3.793276
1.69,5.387293,-3.719063
1.70,5.350103,-3.642469
1.71,5.313678,-3.563650
1.72,5.278042,-3.482756
1.73,5.243214,-3.399936
1.74,5.209215,-3.315336
1.75,5.176061,-3.229096
1.76,5.143770,-3.141354
1.77,5.112357,-3.052241
1.78,5.081834,-2.961884
1.79,5.052215,-2.870403
1.80,5.023511,-2.777913
1.81,4.995732,-2.684522
1.82,4.968887,-2.590334
1.83,4.942984,-2.495443
1.84,4.918029,-2.399940
1.85,4.894030,-2.303907
1.86,4.870991,-2.207421
1.87,4.848917,-2.110552
1.88,4.827811,-2.013365
1.89,4.807677,-1.915918
1.90,4.788518,-1.818263
1.91,4.770336,-1.720447
1.92,4.753131,-1.622512
1.93,4.736906,-1.524493
1.94,4.721661,-1.426423
1.95,4.707397,-1.328327
1.96,4.694114,-1.230228
1.97,4.681811,-1.132144
1.98,4.670490,-1.034090
1.99,4.660149,-0.936076
2.00,4.650788,-0.838110
2.01,4.642407,-0.740196
2.02,4.635005,-0.642336
2.03,4.628582,-0.544530
2.04,4.623137,-0.446774
2.05,4.618669,-0.349065
2.06,4.615178,-0.251395
2.07,4.612664,-0.153758
2.08,4.611127,-0.056146
2.09,4.610565,0.041452
2.10,4.610980,0.139044
