TIME,ANGLE,ANGULAR_VELOCITY
0.00,4.450590,3.000000
0.01,4.480590,3.094757
0.02,4.511537,3.190234
0.03,4.543440,3.286361
0.04,4.576303,3.383065
0.05,4.610134,3.480258
0.06,4.644936,3.577845
0.07,4.680715,3.675722
0.08,4.717472,3.773773
0.09,4.755210,3.871872
0.10,4.793928,3.969882
0.11,4.833627,4.067656
0.12,4.874304,4.165036
0.13,4.915954,4.261853
0.14,4.958573,4.357927
0.15,5.002152,4.453069
0.16,5.046683,4.547080
0.17,5.092153,4.639749
0.18,5.138551,4.730860
0.19,5.185860,4.820186
0.20,5.234061,4.907494
0.21,5.283136,4.992545
0.22,5.333062,5.075096
0.23,5.383813,5.154899
0.24,5.435362,5.231705
0.25,5.487679,5.305265
0.26,5.540731,5.375330
0.27,5.594485,5.441655
0.28,5.648901,5.504001
0.29,5.703941,5.562135
0.30,5.759563,5.615834
0.31,5.815721,5.664886
0.32,5.872370,5.709092
0.33,5.929461,5.748269
0.34,5.986943,5.782250
0.35,6.044766,5.810888
0.36,6.102875,5.834056
0.37,6.161215,5.851649
0.38,6.219732,5.863585
0.39,6.278368,5.869805
0.40,6.337066,5.870278
0.41,-6.278363,5.875561
0.42,-6.219607,5.875088
0.43,-6.160857,5.868855
0.44,-6.102168,5.856885
0.45,-6.043599,5.839224
0.46,-5.985207,5.815945
0.47,-5.927047,5.787144
0.48,-5.869176,5.752940
0.49,-5.811647,5.713476
0.50,-5.754512,5.668914
0.51,-5.697823,5.619433
0.52,-5.641628,5.565233
0.53,-5.585976,5.506525
0.54,-5.530911,5.443537
0.55,-5.476475,5.376506
0.56,-5.422710,5.305676
0.57,-5.369654,5.231301
0.58,-5.317341,5.153639
0.59,-5.265804,5.072948
0.60,-5.215075,4.989491
0.61,-5.165180,4.903527
0.62,-5.116145,4.815313
0.63,-5.067991,4.725101
0.64,-5.020740,4.633138
0.65,-4.974409,4.539665
0.66,-4.929012,4.444913
0.67,-4.884563,4.349106
0.68,-4.841072,4.252457
0.69,-4.798548,4.155168
0.70,-4.756996,4.057432
0.71,-4.716422,3.959429
0.72,-4.676827,3.861330
0.73,-4.638214,3.763292
0.74,-4.600581,3.665462
0.75,-4.563927,3.567974
0.76,-4.528247,3.470953
