TIME,ANGLE,ANGULAR_VELOCITY
0.00,2.879793,3.000000
0.01,2.909793,2.974610
0.02,2.939539,2.952073
0.03,2.969060,2.932387
0.04,2.998384,2.915545
0.05,3.027539,2.901544
0.06,3.056555,2.890380
0.07,3.085459,2.882048
0.08,3.114279,2.876544
0.09,3.143045,2.873865
0.10,3.171783,2.874007
0.11,3.200523,2.876968
0.12,3.229293,2.882746
0.13,3.258120,2.891338
0.14,3.287034,2.902744
0.15,3.316061,2.916962
0.16,3.345231,2.933990
0.17,3.374571,2.953829
0.18,3.404109,2.976478
0.19,3.433874,3.001936
0.20,3.463893,3.030203
0.21,3.494195,3.061276
0.22,3.524808,3.095154
0.23,3.555760,3.131834
0.24,3.587078,3.171312
0.25,3.618791,3.213583
0.26,3.650927,3.258639
0.27,3.683513,3.306473
0.28,3.716578,3.357071
0.29,3.750149,3.410420
0.30,3.784253,3.466502
0.31,3.818918,3.525296
0.32,3.854171,3.586776
0.33,3.890039,3.650913
0.34,3.926548,3.717670
0.35,3.963724,3.787006
0.36,4.001594,3.858874
0.37,4.040183,3.933219
0.38,4.079515,4.009977
0.39,4.119615,4.089078
0.40,4.160506,4.170442
0.41,4.202210,4.253978
0.42,4.244750,4.339585
0.43,4.288146,4.427153
0.44,4.332418,4.516556
0.45,4.377583,4.607659
0.46,4.423660,4.700312
0.47,4.470663,4.794352
0.48,4.518606,4.889599
0.49,4.567502,4.985863
0.50,4.617361,5.082935
0.51,4.668190,5.180593
0.52,4.719996,5.278597
0.53,4.772782,5.376694
0.54,4.826549,5.474615
0.55,4.881295,5.572077
0.56,4.937016,5.668781
0.57,4.993704,5.764416
0.58,5.051348,5.858660
0.59,5.109935,5.951178
0.60,5.169446,6.041628
0.61,5.229863,6.129658
0.62,5.291159,6.214914
0.63,5.353308,6.297037
0.64,5.416279,6.375669
0.65,5.480035,6.450454
0.66,5.544540,6.521041
0.67,5.609750,6.587091
0.68,5.675621,6.648273
0.69,5.742104,6.704275
0.70,5.809147,6.754803
0.71,5.876695,6.799584
0.72,5.944691,6.838372
0.73,6.013074,6.870947
0.74,6.081784,6.897124
0.75,6.150755,6.916748
0.76,6.219923,6.929702
0.77,6.289220,6.935904
0.78,-6.219861,6.936496
0.79,-6.150496,6.930288
0.80,-6.081193,6.917309
0.81,-6.012020,6.897628
0.82,-5.943043,6.871352
0.83,-5.874330,6.838623
0.84,-5.805944,6.799623
0.85,-5.737947,6.754562
0.86,-5.670402,6.703686
0.87,-5.603365,6.647264
0.88,-5.536892,6.585593
0.89,-5.471036,6.518991
0.90,-5.405846,6.447793
0.91,-5.341369,6.372350
0.92,-5.277645,6.293024
0.93,-5.214715,6.210183
0.94,-5.152613,6.124202
0.95,-5.091371,6.035455
0.96,-5.031016,5.944316
0.97,-4.971573,5.851154
0.98,-4.913062,5.756330
0.99,-4.855498,5.660199
1.00,-4.798896,5.563102
1.01,-4.743265,5.465369
1.02,-4.688612,5.367315
1.03,-4.634939,5.269243
1.04,-4.582246,5.171437
1.05,-4.530532,5.074167
1.06,-4.479790,4.977684
1.07,-4.430013,4.882226
1.08,-4.381191,4.788011
1.09,-4.333311,4.695243
1.10,-4.286358,4.604107
1.11,-4.240317,4.514776
1.12,-4.195170,4.427405
1.13,-4.150896,4.342137
1.14,-4.107474,4.259099
1.15,-4.064883,4.178407
1.16,-4.023099,4.100163
1.17,-3.982097,4.024460
1.18,-3.941853,3.951377
1.19,-3.902339,3.880987
1.20,-3.863529,3.813351
1.21,-3.825396,3.748522
1.22,-3.787911,3.686548
1.23,-3.751045,3.627467
1.24,-3.714770,3.571313
1.25,-3.679057,3.518113
1.26,-3.643876,3.467890
1.27,-3.609197,3.420662
1.28,-3.574991,3.376443
1.29,-3.541226,3.335245
1.30,-3.507874,3.297076
1.31,-3.474903,3.261942
1.32,-3.442284,3.229847
1.33,-3.409985,3.200791
1.34,-3.377977,3.174777
1.35,-3.346229,3.151803
1.36,-3.314711,3.131868
1.37,-3.283393,3.114970
1.38,-3.252243,3.101106
1.39,-3.221232,3.090273
1.40,-3.190329,3.082469
1.41,-3.159504,3.077690
1.42,-3.128728,3.075933
1.43,-3.097968,3.077195
1.44,-3.067196,3.081473
1.45,-3.036382,3.088764
1.46,-3.005494,3.099067
1.47,-2.974503,3.112377
1.48,-2.943379,3.128692
1.49,-2.912093,3.148010
1.50,-2.880612,3.170327
1.51,-2.848909,3.195639
1.52,-2.816953,3.223943
1.53,-2.784713,3.255234
1.54,-2.752161,3.289505
1.55,-2.719266,3.326750
1.56,-2.685998,3.366960
1.57,-2.652329,3.410123
1.58,-2.618228,3.456228
1.59,-2.583665,3.505258
1.60,-2.548613,3.557195
1.61,-2.513041,3.612017
1.62,-2.476921,3.669697
1.63,-2.440224,3.730205
1.64,-2.402922,3.793506
1.65,-2.364987,3.859557
1.66,-2.326391,3.928312
1.67,-2.287108,3.999715
1.68,-2.247111,4.073705
1.69,-2.206374,4.150212
1.70,-2.164872,4.229156
1.71,-2.122580,4.310448
1.72,-2.079476,4.393989
1.73,-2.035536,4.479668
1.74,-1.990739,4.567364
1.75,-1.945065,4.656940
1.76,-1.898496,4.748249
1.77,-1.851013,4.841129
1.78,-1.802602,4.935402
1.79,-1.753248,5.030879
1.80,-1.702939,5.127350
1.81,-1.651666,5.224595
1.82,-1.599420,5.322374
1.83,-1.546196,5.420434
1.84,-1.491992,5.518505
1.85,-1.436807,5.616300
1.86,-1.380644,5.713521
1.87,-1.323509,5.809853
1.88,-1.265410,5.904968
1.89,-1.206360,5.998529
1.90,-1.146375,6.090187
1.91,-1.085473,6.179583
1.92,-1.023677,6.266355
1.93,-0.961014,6.350135
1.94,-0.897512,6.430555
1.95,-0.833207,6.507247
1.96,-0.768134,6.579850
1.97,-0.702336,6.648009
1.98,-0.635856,6.711382
1.99,-0.568742,6.769641
2.00,-0.501046,6.822474
2.01,-0.432821,6.869596
2.02,-0.364125,6.910743
2.03,-0.295017,6.945679
2.04,-0.225561,6.974202
2.05,-0.155819,6.996143
2.06,-0.085857,7.011367
2.07,-0.015744,7.019779
2.08,0.054454,7.021323
2.09,0.124667,7.015984
2.10,0.194827,7.003786
2.11,0.264865,6.984794
2.12,0.334713,6.959113
2.13,0.404304,6.926888
2.14,0.473573,6.888297
2.15,0.542456,6.843557
2.16,0.610892,6.792914
2.17,0.678821,6.736644
2.18,0.746187,6.675049
2.19,0.812938,6.608454
2.20,0.879022,6.537203
2.21,0.944394,6.461655
2.22,1.009011,6.382180
2.23,1.072833,6.299158
2.24,1.135824,6.212971
2.25,1.197954,6.124006
2.26,1.259194,6.032646
2.27,1.319520,5.939270
2.28,1.378913,5.844251
2.29,1.437356,5.747951
2.30,1.494835,5.650723
2.31,1.551342,5.552906
2.32,1.606871,5.454825
2.33,1.661420,5.356789
2.34,1.714988,5.259091
2.35,1.767578,5.162009
2.36,1.819199,5.065803
2.37,1.869857,4.970714
2.38,1.919564,4.876968
2.39,1.968333,4.784774
2.40,2.016181,4.694324
2.41,2.063124,4.605794
2.42,2.109182,4.519345
2.43,2.154376,4.435123
2.44,2.198727,4.353259
2.45,2.242260,4.273872
2.46,2.284998,4.197068
2.47,2.326969,4.122942
