TIME,ANGLE,ANGULAR_VELOCITY
0.00,4.450590,0.000000
0.00,4.450590,0.000948
0.00,4.450590,0.001895
0.00,4.450590,0.002843
0.00,4.450590,0.003790
0.00,4.450591,0.004738
0.00,4.450591,0.005685
0.00,4.450592,0.006633
0.00,4.450592,0.007581
0.00,4.450593,0.008528
0.00,4.450594,0.009476
0.00,4.450595,0.010423
0.00,4.450596,0.011371
0.00,4.450597,0.012318
0.00,4.450598,0.013266
0.00,4.450600,0.014214
0.00,4.450601,0.015161
0.00,4.450602,0.016109
0.00,4.450604,0.017056
0.00,4.450606,0.018004
0.00,4.450608,0.018951
0.00,4.450609,0.019899
0.00,4.450611,0.020847
0.00,4.450614,0.021794
0.00,4.450616,0.022742
0.00,4.450618,0.023689
0.00,4.450620,0.024637
0.00,4.450623,0.025585
0.00,4.450625,0.026532
0.00,4.450628,0.027480
0.00,4.450631,0.028427
0.00,4.450634,0.029375
0.00,4.450637,0.030322
0.00,4.450640,0.031270
0.00,4.450643,0.032218
0.00,4.450646,0.033165
0.00,4.450649,0.034113
0.00,4.450653,0.035060
0.00,4.450656,0.036008
0.00,4.450660,0.036956
0.00,4.450664,0.037903
0.00,4.450667,0.038851
0.00,4.450671,0.039798
0.00,4.450675,0.040746
0.00,4.450679,0.041694
0.00,4.450683,0.042641
0.00,4.450688,0.043589
0.00,4.450692,0.044536
0.00,4.450696,0.045484
0.00,4.450701,0.046432
0.01,4.450706,0.047379
0.01,4.450710,0.048327
0.01,4.450715,0.049274
0.01,4.450720,0.050222
0.01,4.450725,0.051170
0.01,4.450730,0.052117
0.01,4.450736,0.053065
0.01,4.450741,0.054012
0.01,4.450746,0.054960
0.01,4.450752,0.055908
0.01,4.450757,0.056855
0.01,4.450763,0.057803
0.01,4.450769,0.058750
0.01,4.450775,0.059698
0.01,4.450781,0.060646
0.01,4.450787,0.061593
0.01,4.450793,0.062541
0.01,4.450799,0.063489
0.01,4.450805,0.064436
0.01,4.450812,0.065384
0.01,4.450818,0.066331
0.01,4.450825,0.067279
0.01,4.450832,0.068227
0.01,4.450839,0.069174
0.01,4.450846,0.070122
0.01,4.450853,0.071070
0.01,4.450860,0.072017
0.01,4.450867,0.072965
0.01,4.450874,0.073913
0.01,4.450882,0.074860
0.01,4.450889,0.075808
0.01,4.450897,0.076755
0.01,4.450904,0.077703
0.01,4.450912,0.078651
0.01,4.450920,0.079598
0.01,4.450928,0.080546
0.01,4.450936,0.081494
0.01,4.450944,0.082441
0.01,4.450952,0.083389
0.01,4.450961,0.084337
0.01,4.450969,0.085284
0.01,4.450978,0.086232
0.01,4.450986,0.087180
0.01,4.450995,0.088127
0.01,4.451004,0.089075
0.01,4.451013,0.090023
0.01,4.451022,0.090970
0.01,4.451031,0.091918
0.01,4.451040,0.092866
0.01,4.451049,0.093814
0.01,4.451059,0.094761
0.01,4.451068,0.095709
0.01,4.451078,0.096657
0.01,4.451087,0.097604
0.01,4.451097,0.098552
0.01,4.451107,0.099500
0.01,4.451117,0.100447
0.01,4.451127,0.101395
0.01,4.451137,0.102343
0.01,4.451147,0.103291
0.01,4.451158,0.104238
0.01,4.451168,0.105186
0.01,4.451179,0.106134
0.01,4.451189,0.107081
0.01,4.451200,0.108029
0.01,4.451211,0.108977
0.01,4.451222,0.109925
0.01,4.451233,0.110872
0.01,4.451244,0.111820
0.01,4.451255,0.112768
0.01,4.451266,0.113716
0.01,4.451278,0.114663
0.01,4.451289,0.115611
0.01,4.451301,0.116559
0.01,4.451312,0.117507
0.01,4.451324,0.118454
0.01,4.451336,0.119402
0.01,4.451348,0.120350
0.01,4.451360,0.121298
0.01,4.451372,0.122245
0.01,4.451384,0.123193
0.01,4.451396,0.124141
0.01,4.451409,0.125089
0.01,4.451421,0.126036
0.01,4.451434,0.126984
0.01,4.451447,0.127932
0.01,4.451459,0.128880
0.01,4.451472,0.129828
0.01,4.451485,0.130775
0.01,4.451498,0.131723
0.01,4.451512,0.132671
0.01,4.451525,0.133619
0.01,4.451538,0.134567
0.01,4.451552,0.135514
0.01,4.451565,0.136462
0.01,4.451579,0.137410
0.01,4.451593,0.138358
0.01,4.451606,0.139306
0.01,4.451620,0.140254
0.01,4.451634,0.141201
0.01,4.451649,0.142149
0.02,4.451663,0.143097
0.02,4.451677,0.144045
0.02,4.451691,0.144993
0.02,4.451706,0.145941
0.02,4.451721,0.146888
0.02,4.451735,0.147836
0.02,4.451750,0.148784
0.02,4.451765,0.149732
0.02,4.451780,0.150680
0.02,4.451795,0.151628
0.02,4.451810,0.152576
0.02,4.451825,0.153524
0.02,4.451841,0.154471
0.02,4.451856,0.155419
0.02,4.451872,0.156367
0.02,4.451887,0.157315
0.02,4.451903,0.158263
0.02,4.451919,0.159211
0.02,4.451935,0.160159
0.02,4.451951,0.161107
0.02,4.451967,0.162055
0.02,4.451983,0.163003
0.02,4.451999,0.163951
0.02,4.452016,0.164898
0.02,4.452032,0.165846
0.02,4.452049,0.166794
0.02,4.452066,0.167742
0.02,4.452082,0.168690
0.02,4.452099,0.169638
0.02,4.452116,0.170586
0.02,4.452133,0.171534
0.02,4.452150,0.172482
0.02,4.452168,0.173430
0.02,4.452185,0.174378
0.02,4.452202,0.175326
0.02,4.452220,0.176274
0.02,4.452238,0.177222
0.02,4.452255,0.178170
0.02,4.452273,0.179118
0.02,4.452291,0.180066
0.02,4.452309,0.181014
0.02,4.452327,0.181962
0.02,4.452345,0.182910
0.02,4.452364,0.183858
0.02,4.452382,0.184806
0.02,4.452401,0.185754
0.02,4.452419,0.186702
0.02,4.452438,0.187650
0.02,4.452457,0.188598
0.02,4.452475,0.189546
0.02,4.452494,0.190494
0.02,4.452513,0.191442
0.02,4.452533,0.192390
0.02,4.452552,0.193338
0.02,4.452571,0.194286
0.02,4.452591,0.195235
0.02,4.452610,0.196183
0.02,4.452630,0.197131
0.02,4.452649,0.198079
0.02,4.452669,0.199027
0.02,4.452689,0.199975
0.02,4.452709,0.200923
0.02,4.452729,0.201871
0.02,4.452749,0.202819
0.02,4.452770,0.203767
0.02,4.452790,0.204716
0.02,4.452811,0.205664
0.02,4.452831,0.206612
0.02,4.452852,0.207560
0.02,4.452873,0.208508
0.02,4.452893,0.209456
0.02,4.452914,0.210404
0.02,4.452935,0.211353
0.02,4.452956,0.212301
0.02,4.452978,0.213249
0.02,4.452999,0.214197
0.02,4.453020,0.215145
0.02,4.453042,0.216093
0.02,4.453064,0.217042
0.02,4.453085,0.217990
0.02,4.453107,0.218938
0.02,4.453129,0.219886
0.02,4.453151,0.220834
0.02,4.453173,0.221783
0.02,4.453195,0.222731
0.02,4.453218,0.223679
0.02,4.453240,0.224627
0.02,4.453262,0.225576
0.02,4.453285,0.226524
0.02,4.453308,0.227472
0.02,4.453330,0.228420
0.02,4.453353,0.229369
0.02,4.453376,0.230317
0.02,4.453399,0.231265
0.02,4.453422,0.232214
