TIME,ANGLE,ANGULAR_VELOCITY
0.00,6.021386,0.000000
0.00,6.021386,0.000254
0.00,6.021386,0.000508
0.00,6.021386,0.000762
0.00,6.021386,0.001016
0.00,6.021386,0.001270
0.00,6.021386,0.001523
0.00,6.021386,0.001777
0.00,6.021387,0.002031
0.00,6.021387,0.002285
0.00,6.021387,0.002539
0.00,6.021387,0.002793
0.00,6.021388,0.003047
0.00,6.021388,0.003301
0.00,6.021388,0.003555
0.00,6.021389,0.003809
0.00,6.021389,0.004062
0.00,6.021389,0.004316
0.00,6.021390,0.004570
0.00,6.021390,0.004824
0.00,6.021391,0.005078
0.00,6.021391,0.005332
0.00,6.021392,0.005586
0.00,6.021392,0.005840
0.00,6.021393,0.006094
0.00,6.021394,0.006347
0.00,6.021394,0.006601
0.00,6.021395,0.006855
0.00,6.021396,0.007109
0.00,6.021396,0.007363
0.00,6.021397,0.007617
0.00,6.021398,0.007871
0.00,6.021399,0.008125
0.00,6.021399,0.008379
0.00,6.021400,0.008633
0.00,6.021401,0.008886
0.00,6.021402,0.009140
0.00,6.021403,0.009394
0.00,6.021404,0.009648
0.00,6.021405,0.009902
0.00,6.021406,0.010156
0.00,6.021407,0.010410
0.00,6.021408,0.010664
0.00,6.021409,0.010917
0.00,6.021410,0.011171
0.00,6.021411,0.011425
0.00,6.021412,0.011679
0.00,6.021413,0.011933
0.00,6.021415,0.012187
0.00,6.021416,0.012441
0.01,6.021417,0.012695
0.01,6.021418,0.012948
0.01,6.021420,0.013202
0.01,6.021421,0.013456
0.01,6.021422,0.013710
0.01,6.021424,0.013964
0.01,6.021425,0.014218
0.01,6.021426,0.014472
0.01,6.021428,0.014726
0.01,6.021429,0.014979
0.01,6.021431,0.015233
0.01,6.021432,0.015487
0.01,6.021434,0.015741
0.01,6.021436,0.015995
0.01,6.021437,0.016249
0.01,6.021439,0.016503
0.01,6.021440,0.016756
0.01,6.021442,0.017010
0.01,6.021444,0.017264
0.01,6.021445,0.017518
0.01,6.021447,0.017772
0.01,6.021449,0.018026
0.01,6.021451,0.018279
0.01,6.021453,0.018533
0.01,6.021454,0.018787
0.01,6.021456,0.019041
0.01,6.021458,0.019295
0.01,6.021460,0.019549
0.01,6.021462,0.019802
0.01,6.021464,0.020056
0.01,6.021466,0.020310
0.01,6.021468,0.020564
0.01,6.021470,0.020818
0.01,6.021472,0.021072
0.01,6.021474,0.021325
0.01,6.021477,0.021579
0.01,6.021479,0.021833
0.01,6.021481,0.022087
0.01,6.021483,0.022341
0.01,6.021485,0.022594
0.01,6.021488,0.022848
0.01,6.021490,0.023102
0.01,6.021492,0.023356
0.01,6.021495,0.023610
0.01,6.021497,0.023864
0.01,6.021499,0.024117
0.01,6.021502,0.024371
0.01,6.021504,0.024625
0.01,6.021507,0.024879
0.01,6.021509,0.025132
0.01,6.021512,0.025386
0.01,6.021514,0.025640
0.01,6.021517,0.025894
0.01,6.021519,0.026148
0.01,6.021522,0.026401
0.01,6.021525,0.026655
0.01,6.021527,0.026909
0.01,6.021530,0.027163
0.01,6.021533,0.027416
0.01,6.021535,0.027670
0.01,6.021538,0.027924
0.01,6.021541,0.028178
0.01,6.021544,0.028431
0.01,6.021547,0.028685
0.01,6.021549,0.028939
0.01,6.021552,0.029193
0.01,6.021555,0.029446
0.01,6.021558,0.029700
0.01,6.021561,0.029954
0.01,6.021564,0.030208
0.01,6.021567,0.030461
0.01,6.021570,0.030715
0.01,6.021573,0.030969
0.01,6.021576,0.031223
0.01,6.021580,0.031476
0.01,6.021583,0.031730
0.01,6.021586,0.031984
0.01,6.021589,0.032237
0.01,6.021592,0.032491
0.01,6.021596,0.032745
0.01,6.021599,0.032999
0.01,6.021602,0.033252
0.01,6.021605,0.033506
0.01,6.021609,0.033760
0.01,6.021612,0.034013
0.01,6.021616,0.034267
0.01,6.021619,0.034521
0.01,6.021622,0.034774
0.01,6.021626,0.035028
0.01,6.021629,0.035282
0.01,6.021633,0.035535
0.01,6.021636,0.035789
0.01,6.021640,0.036043
0.01,6.021644,0.036296
0.01,6.021647,0.036550
0.01,6.021651,0.036804
0.01,6.021655,0.037057
0.01,6.021658,0.037311
0.01,6.021662,0.037565
0.01,6.021666,0.037818
0.01,6.021670,0.038072
0.02,6.021673,0.038326
0.02,6.021677,0.038579
0.02,6.021681,0.038833
0.02,6.021685,0.039086
0.02,6.021689,0.039340
0.02,6.021693,0.039594
0.02,6.021697,0.039847
0.02,6.021701,0.040101
0.02,6.021705,0.040355
0.02,6.021709,0.040608
0.02,6.021713,0.040862
0.02,6.021717,0.041115
0.02,6.021721,0.041369
0.02,6.021725,0.041622
0.02,6.021729,0.041876
0.02,6.021734,0.042130
0.02,6.021738,0.042383
0.02,6.021742,0.042637
0.02,6.021746,0.042890
0.02,6.021751,0.043144
0.02,6.021755,0.043397
0.02,6.021759,0.043651
0.02,6.021764,0.043905
0.02,6.021768,0.044158
0.02,6.021772,0.044412
0.02,6.021777,0.044665
0.02,6.021781,0.044919
0.02,6.021786,0.045172
0.02,6.021790,0.045426
0.02,6.021795,0.045679
0.02,6.021799,0.045933
0.02,6.021804,0.046186
0.02,6.021809,0.046440
0.02,6.021813,0.046693
0.02,6.021818,0.046947
0.02,6.021823,0.047200
0.02,6.021827,0.047454
0.02,6.021832,0.047707
