TIME,ANGLE,ANGULAR_VELOCITY
0.00,0.523599,0.000000
0.00,0.523599,-0.000491
0.00,0.523599,-0.000981
0.00,0.523599,-0.001471
0.00,0.523598,-0.001962
0.00,0.523598,-0.002452
0.00,0.523598,-0.002943
0.00,0.523598,-0.003433
0.00,0.523597,-0.003924
0.00,0.523597,-0.004414
0.00,0.523597,-0.004905
0.00,0.523596,-0.005395
0.00,0.523596,-0.005886
0.00,0.523595,-0.006376
0.00,0.523594,-0.006867
0.00,0.523594,-0.007357
0.00,0.523593,-0.007848
0.00,0.523592,-0.008338
0.00,0.523591,-0.008829
0.00,0.523590,-0.009319
0.00,0.523589,-0.009810
0.00,0.523588,-0.010300
0.00,0.523587,-0.010791
0.00,0.523586,-0.011281
0.00,0.523585,-0.011772
0.00,0.523584,-0.012262
0.00,0.523583,-0.012753
0.00,0.523582,-0.013243
0.00,0.523580,-0.013734
0.00,0.523579,-0.014224
0.00,0.523577,-0.014715
0.00,0.523576,-0.015205
0.00,0.523574,-0.015696
0.00,0.523573,-0.016186
0.00,0.523571,-0.016677
0.00,0.523570,-0.017167
0.00,0.523568,-0.017658
0.00,0.523566,-0.018148
0.00,0.523564,-0.018639
0.00,0.523562,-0.019129
0.00,0.523561,-0.019620
0.00,0.523559,-0.020110
0.00,0.523557,-0.020601
0.00,0.523554,-0.021091
0.00,0.523552,-0.021581
0.00,0.523550,-0.022072
0.00,0.523548,-0.022562
0.00,0.523546,-0.023053
0.00,0.523543,-0.023543
0.00,0.523541,-0.024034
0.01,0.523539,-0.024524
0.01,0.523536,-0.025015
0.01,0.523534,-0.025505
0.01,0.523531,-0.025996
0.01,0.523529,-0.026486
0.01,0.523526,-0.026976
0.01,0.523523,-0.027467
0.01,0.523520,-0.027957
0.01,0.523518,-0.028448
0.01,0.523515,-0.028938
0.01,0.523512,-0.029429
0.01,0.523509,-0.029919
0.01,0.523506,-0.030409
0.01,0.523503,-0.030900
0.01,0.523500,-0.031390
0.01,0.523497,-0.031881
0.01,0.523494,-0.032371
0.01,0.523490,-0.032862
0.01,0.523487,-0.033352
0.01,0.523484,-0.033842
0.01,0.523480,-0.034333
0.01,0.523477,-0.034823
0.01,0.523473,-0.035314
0.01,0.523470,-0.035804
0.01,0.523466,-0.036294
0.01,0.523463,-0.036785
0.01,0.523459,-0.037275
0.01,0.523455,-0.037765
0.01,0.523451,-0.038256
0.01,0.523448,-0.038746
0.01,0.523444,-0.039237
0.01,0.523440,-0.039727
0.01,0.523436,-0.040217
0.01,0.523432,-0.040708
0.01,0.523428,-0.041198
0.01,0.523424,-0.041688
0.01,0.523420,-0.042179
0.01,0.523415,-0.042669
0.01,0.523411,-0.043159
0.01,0.523407,-0.043650
0.01,0.523402,-0.044140
0.01,0.523398,-0.044630
0.01,0.523393,-0.045121
0.01,0.523389,-0.045611
0.01,0.523384,-0.046101
0.01,0.523380,-0.046592
0.01,0.523375,-0.047082
0.01,0.523370,-0.047572
0.01,0.523366,-0.048063
0.01,0.523361,-0.048553
0.01,0.523356,-0.049043
0.01,0.523351,-0.049534
0.01,0.523346,-0.050024
0.01,0.523341,-0.050514
0.01,0.523336,-0.051004
0.01,0.523331,-0.051495
0.01,0.523326,-0.051985
0.01,0.523321,-0.052475
0.01,0.523315,-0.052965
0.01,0.523310,-0.053456
0.01,0.523305,-0.053946
0.01,0.523299,-0.054436
0.01,0.523294,-0.054927
0.01,0.523288,-0.055417
0.01,0.523283,-0.055907
0.01,0.523277,-0.056397
0.01,0.523272,-0.056887
0.01,0.523266,-0.057378
0.01,0.523260,-0.057868
0.01,0.523254,-0.058358
0.01,0.523249,-0.058848
0.01,0.523243,-0.059338
0.01,0.523237,-0.059829
0.01,0.523231,-0.060319
0.01,0.523225,-0.060809
0.01,0.523219,-0.061299
0.01,0.523213,-0.061789
0.01,0.523206,-0.062280
0.01,0.523200,-0.062770
0.01,0.523194,-0.063260
0.01,0.523188,-0.063750
0.01,0.523181,-0.064240
0.01,0.523175,-0.064730
0.01,0.523168,-0.065221
0.01,0.523162,-0.065711
0.01,0.523155,-0.066201
0.01,0.523149,-0.066691
0.01,0.523142,-0.067181
0.01,0.523135,-0.067671
0.01,0.523128,-0.068161
0.01,0.523122,-0.068651
0.01,0.523115,-0.069141
0.01,0.523108,-0.069632
0.01,0.523101,-0.070122
0.01,0.523094,-0.070612
0.01,0.523087,-0.071102
0.01,0.523080,-0.071592
0.01,0.523072,-0.072082
0.01,0.523065,-0.072572
0.01,0.523058,-0.073062
0.01,0.523051,-0.073552
0.02,0.523043,-0.074042
0.02,0.523036,-0.074532
0.02,0.523029,-0.075022
0.02,0.523021,-0.075512
0.02,0.523013,-0.076002
0.02,0.523006,-0.076492
0.02,0.522998,-0.076982
0.02,0.522991,-0.077472
0.02,0.522983,-0.077962
0.02,0.522975,-0.078452
0.02,0.522967,-0.078942
0.02,0.522959,-0.079432
0.02,0.522951,-0.079922
0.02,0.522943,-0.080412
0.02,0.522935,-0.080902
0.02,0.522927,-0.081392
0.02,0.522919,-0.081882
0.02,0.522911,-0.082372
0.02,0.522903,-0.082862
0.02,0.522894,-0.083351
0.02,0.522886,-0.083841
0.02,0.522878,-0.084331
0.02,0.522869,-0.084821
0.02,0.522861,-0.085311
0.02,0.522852,-0.085801
0.02,0.522844,-0.086291
0.02,0.522835,-0.086781
0.02,0.522826,-0.087270
0.02,0.522818,-0.087760
0.02,0.522809,-0.088250
0.02,0.522800,-0.088740
0.02,0.522791,-0.089230
0.02,0.522782,-0.089720
0.02,0.522773,-0.090209
0.02,0.522764,-0.090699
0.02,0.522755,-0.091189
0.02,0.522746,-0.091679
0.02,0.522737,-0.092169
0.02,0.522728,-0.092658
0.02,0.522718,-0.093148
0.02,0.522709,-0.093638
0.02,0.522700,-0.094128
0.02,0.522690,-0.094617
0.02,0.522681,-0.095107
0.02,0.522671,-0.095597
0.02,0.522662,-0.096087
0.02,0.522652,-0.096576
0.02,0.522642,-0.097066
0.02,0.522633,-0.097556
0.02,0.522623,-0.098045
0.02,0.522613,-0.098535
0.02,0.522603,-0.099025
0.02,0.522593,-0.099514
0.02,0.522583,-0.100004
0.02,0.522573,-0.100494
0.02,0.522563,-0.100983
0.02,0.522553,-0.101473
0.02,0.522543,-0.101962
0.02,0.522533,-0.102452
0.02,0.522523,-0.102942
0.02,0.522512,-0.103431
0.02,0.522502,-0.103921
0.02,0.522492,-0.104410
0.02,0.522481,-0.104900
0.02,0.522471,-0.105389
0.02,0.522460,-0.105879
0.02,0.522450,-0.106369
0.02,0.522439,-0.106858
0.02,0.522428,-0.107348
0.02,0.522418,-0.107837
0.02,0.522407,-0.108327
0.02,0.522396,-0.108816
0.02,0.522385,-0.109306
