TIME,ANGLE,ANGULAR_VELOCITY
0.00,2.879793,2.000000
0.00,2.879993,1.999746
0.00,2.880193,1.999492
0.00,2.880393,1.999239
0.00,2.880593,1.998986
0.00,2.880793,1.998732
0.00,2.880993,1.998479
0.00,2.881193,1.998227
0.00,2.881393,1.997974
0.00,2.881592,1.997722
0.00,2.881792,1.997470
0.00,2.881992,1.997218
0.00,2.882192,1.996966
0.00,2.882391,1.996714
0.00,2.882591,1.996463
0.00,2.882791,1.996211
0.00,2.882990,1.995960
0.00,2.883190,1.995709
0.00,2.883389,1.995459
0.00,2.883589,1.995208
0.00,2.883788,1.994958
0.00,2.883988,1.994708
0.00,2.884187,1.994458
0.00,2.884387,1.994208
0.00,2.884586,1.993959
0.00,2.884786,1.993709
0.00,2.884985,1.993460
0.00,2.885184,1.993211
0.00,2.885384,1.992962
0.00,2.885583,1.992714
0.00,2.885782,1.992465
0.00,2.885982,1.992217
0.00,2.886181,1.991969
0.00,2.886380,1.991721
0.00,2.886579,1.991474
0.00,2.886778,1.991226
0.00,2.886977,1.990979
0.00,2.887177,1.990732
0.00,2.887376,1.990485
0.00,2.887575,1.990238
0.00,2.887774,1.989992
0.00,2.887973,1.989745
0.00,2.888172,1.989499
0.00,2.888371,1.989253
0.00,2.888569,1.989007
0.00,2.888768,1.988762
0.00,2.888967,1.988516
0.00,2.889166,1.988271
0.00,2.889365,1.988026
0.00,2.889564,1.987781
0.01,2.889763,1.987537
0.01,2.889961,1.987292
0.01,2.890160,1.987048
0.01,2.890359,1.986804
0.01,2.890557,1.986560
0.01,2.890756,1.986316
0.01,2.890955,1.986073
0.01,2.891153,1.985830
0.01,2.891352,1.985587
0.01,2.891550,1.985344
0.01,2.891749,1.985101
0.01,2.891947,1.984858
0.01,2.892146,1.984616
0.01,2.892344,1.984374
0.01,2.892543,1.984132
0.01,2.892741,1.983890
0.01,2.892940,1.983648
0.01,2.893138,1.983407
0.01,2.893336,1.983166
0.01,2.893535,1.982925
0.01,2.893733,1.982684
0.01,2.893931,1.982443
0.01,2.894129,1.982203
0.01,2.894328,1.981962
0.01,2.894526,1.981722
0.01,2.894724,1.981482
0.01,2.894922,1.981243
0.01,2.895120,1.981003
0.01,2.895318,1.980764
0.01,2.895517,1.980525
0.01,2.895715,1.980286
0.01,2.895913,1.980047
0.01,2.896111,1.979808
0.01,2.896309,1.979570
0.01,2.896507,1.979332
0.01,2.896704,1.979094
0.01,2.896902,1.978856
0.01,2.897100,1.978618
0.01,2.897298,1.978381
0.01,2.897496,1.978143
0.01,2.897694,1.977906
0.01,2.897892,1.977669
0.01,2.898089,1.977433
0.01,2.898287,1.977196
0.01,2.898485,1.976960
0.01,2.898683,1.976724
0.01,2.898880,1.976488
0.01,2.899078,1.976252
0.01,2.899275,1.976016
0.01,2.899473,1.975781
0.01,2.899671,1.975546
0.01,2.899868,1.975311
0.01,2.900066,1.975076
0.01,2.900263,1.974841
0.01,2.900461,1.974607
0.01,2.900658,1.974373
0.01,2.900856,1.974138
0.01,2.901053,1.973905
0.01,2.901250,1.973671
0.01,2.901448,1.973437
0.01,2.901645,1.973204
0.01,2.901842,1.972971
0.01,2.902040,1.972738
0.01,2.902237,1.972505
0.01,2.902434,1.972273
0.01,2.902632,1.972040
0.01,2.902829,1.971808
0.01,2.903026,1.971576
0.01,2.903223,1.971344
0.01,2.903420,1.971113
0.01,2.903617,1.970881
0.01,2.903814,1.970650
0.01,2.904011,1.970419
0.01,2.904208,1.970188
0.01,2.904406,1.969957
0.01,2.904603,1.969727
0.01,2.904799,1.969496
0.01,2.904996,1.969266
0.01,2.905193,1.969036
0.01,2.905390,1.968807
0.01,2.905587,1.968577
0.01,2.905784,1.968348
0.01,2.905981,1.968118
0.01,2.906178,1.967889
0.01,2.906374,1.967661
0.01,2.906571,1.967432
0.01,2.906768,1.967204
0.01,2.906965,1.966975
0.01,2.907161,1.966747
0.01,2.907358,1.966519
0.01,2.907555,1.966292
0.01,2.907751,1.966064
0.01,2.907948,1.965837
0.01,2.908145,1.965610
0.01,2.908341,1.965383
0.01,2.908538,1.965156
0.01,2.908734,1.964930
0.01,2.908931,1.964703
0.01,2.909127,1.964477
0.01,2.909324,1.964251
0.01,2.909520,1.964025
0.02,2.909716,1.963800
0.02,2.909913,1.963574
0.02,2.910109,1.963349
0.02,2.910305,1.963124
0.02,2.910502,1.962899
0.02,2.910698,1.962674
0.02,2.910894,1.962450
0.02,2.911091,1.962225
0.02,2.911287,1.962001
0.02,2.911483,1.961777
0.02,2.911679,1.961554
0.02,2.911875,1.961330
0.02,2.912071,1.961107
0.02,2.912268,1.960883
0.02,2.912464,1.960660
0.02,2.912660,1.960438
0.02,2.912856,1.960215
