TIME,ANGLE,ANGULAR_VELOCITY
0.00,0.523599,2.000000
0.00,0.523799,1.999510
0.00,0.523999,1.999019
0.00,0.524199,1.998528
0.00,0.524398,1.998037
0.00,0.524598,1.997546
0.00,0.524798,1.997054
0.00,0.524998,1.996563
0.00,0.525197,1.996071
0.00,0.525397,1.995579
0.00,0.525597,1.995087
0.00,0.525796,1.994595
0.00,0.525996,1.994103
0.00,0.526195,1.993610
0.00,0.526394,1.993118
0.00,0.526594,1.992625
0.00,0.526793,1.992132
0.00,0.526992,1.991638
0.00,0.527191,1.991145
0.00,0.527390,1.990652
0.00,0.527589,1.990158
0.00,0.527788,1.989664
0.00,0.527987,1.989170
0.00,0.528186,1.988676
0.00,0.528385,1.988181
0.00,0.528584,1.987687
0.00,0.528783,1.987192
0.00,0.528982,1.986697
0.00,0.529180,1.986202
0.00,0.529379,1.985707
0.00,0.529577,1.985211
0.00,0.529776,1.984716
0.00,0.529974,1.984220
0.00,0.530173,1.983724
0.00,0.530371,1.983228
0.00,0.530569,1.982732
0.00,0.530768,1.982235
0.00,0.530966,1.981739
0.00,0.531164,1.981242
0.00,0.531362,1.980745
0.00,0.531560,1.980248
0.00,0.531758,1.979751
0.00,0.531956,1.979253
0.00,0.532154,1.978756
0.00,0.532352,1.978258
0.00,0.532550,1.977760
0.00,0.532748,1.977262
0.00,0.532945,1.976764
0.00,0.533143,1.976265
0.00,0.533341,1.975767
0.01,0.533538,1.975268
0.01,0.533736,1.974769
0.01,0.533933,1.974270
0.01,0.534131,1.973771
0.01,0.534328,1.973271
0.01,0.534525,1.972772
0.01,0.534723,1.972272
0.01,0.534920,1.971772
0.01,0.535117,1.971272
0.01,0.535314,1.970772
0.01,0.535511,1.970271
0.01,0.535708,1.969771
0.01,0.535905,1.969270
0.01,0.536102,1.968769
0.01,0.536299,1.968268
0.01,0.536496,1.967767
0.01,0.536693,1.967265
0.01,0.536890,1.966764
0.01,0.537086,1.966262
0.01,0.537283,1.965760
0.01,0.537479,1.965258
0.01,0.537676,1.964756
0.01,0.537872,1.964253
0.01,0.538069,1.963751
0.01,0.538265,1.963248
0.01,0.538462,1.962745
0.01,0.538658,1.962242
0.01,0.538854,1.961739
0.01,0.539050,1.961235
0.01,0.539246,1.960732
0.01,0.539442,1.960228
0.01,0.539638,1.959724
0.01,0.539834,1.959220
0.01,0.540030,1.958716
0.01,0.540226,1.958212
0.01,0.540422,1.957707
0.01,0.540618,1.957202
0.01,0.540813,1.956697
0.01,0.541009,1.956192
0.01,0.541205,1.955687
0.01,0.541400,1.955182
0.01,0.541596,1.954676
0.01,0.541791,1.954170
0.01,0.541987,1.953665
0.01,0.542182,1.953159
0.01,0.542377,1.952652
0.01,0.542573,1.952146
0.01,0.542768,1.951639
0.01,0.542963,1.951133
0.01,0.543158,1.950626
0.01,0.543353,1.950119
0.01,0.543548,1.949612
0.01,0.543743,1.949104
0.01,0.543938,1.948597
0.01,0.544133,1.948089
0.01,0.544328,1.947581
0.01,0.544523,1.947073
0.01,0.544717,1.946565
0.01,0.544912,1.946057
0.01,0.545107,1.945548
0.01,0.545301,1.945040
0.01,0.545496,1.944531
0.01,0.545690,1.944022
0.01,0.545884,1.943513
0.01,0.546079,1.943003
0.01,0.546273,1.942494
0.01,0.546467,1.941984
0.01,0.546662,1.941475
0.01,0.546856,1.940965
0.01,0.547050,1.940454
0.01,0.547244,1.939944
0.01,0.547438,1.939434
0.01,0.547632,1.938923
0.01,0.547826,1.938412
0.01,0.548020,1.937901
0.01,0.548213,1.937390
0.01,0.548407,1.936879
0.01,0.548601,1.936368
0.01,0.548794,1.935856
0.01,0.548988,1.935344
0.01,0.549181,1.934832
0.01,0.549375,1.934320
0.01,0.549568,1.933808
0.01,0.549762,1.933296
0.01,0.549955,1.932783
0.01,0.550148,1.932270
0.01,0.550342,1.931757
0.01,0.550535,1.931244
0.01,0.550728,1.930731
0.01,0.550921,1.930218
0.01,0.551114,1.929704
0.01,0.551307,1.929191
0.01,0.551500,1.928677
0.01,0.551693,1.928163
0.01,0.551886,1.927649
0.01,0.552078,1.927134
0.01,0.552271,1.926620
0.01,0.552464,1.926105
0.01,0.552656,1.925590
0.01,0.552849,1.925075
0.01,0.553041,1.924560
0.02,0.553234,1.924045
0.02,0.553426,1.923529
0.02,0.553619,1.923014
0.02,0.553811,1.922498
0.02,0.554003,1.921982
0.02,0.554195,1.921466
0.02,0.554388,1.920950
0.02,0.554580,1.920433
0.02,0.554772,1.919917
0.02,0.554964,1.919400
0.02,0.555156,1.918883
0.02,0.555347,1.918366
0.02,0.555539,1.917849
0.02,0.555731,1.917331
0.02,0.555923,1.916814
0.02,0.556115,1.916296
0.02,0.556306,1.915778
0.02,0.556498,1.915260
0.02,0.556689,1.914742
0.02,0.556881,1.914224
0.02,0.557072,1.913705
0.02,0.557264,1.913187
0.02,0.557455,1.912668
