TIME,ANGLE,ANGULAR_VELOCITY
0.00,1.308997,2.000000
0.00,1.309197,1.999052
0.00,1.309397,1.998105
0.00,1.309597,1.997157
0.00,1.309796,1.996209
0.00,1.309996,1.995262
0.00,1.310196,1.994314
0.00,1.310395,1.993366
0.00,1.310594,1.992418
0.00,1.310794,1.991470
0.00,1.310993,1.990522
0.00,1.311192,1.989574
0.00,1.311391,1.988626
0.00,1.311590,1.987678
0.00,1.311788,1.986729
0.00,1.311987,1.985781
0.00,1.312186,1.984833
0.00,1.312384,1.983884
0.00,1.312582,1.982936
0.00,1.312781,1.981987
0.00,1.312979,1.981039
0.00,1.313177,1.980090
0.00,1.313375,1.979142
0.00,1.313573,1.978193
0.00,1.313771,1.977244
0.00,1.313969,1.976296
0.00,1.314166,1.975347
0.00,1.314364,1.974398
0.00,1.314561,1.973449
0.00,1.314758,1.972500
0.00,1.314956,1.971551
0.00,1.315153,1.970602
0.00,1.315350,1.969653
0.00,1.315547,1.968704
0.00,1.315744,1.967754
0.00,1.315941,1.966805
0.00,1.316137,1.965856
0.00,1.316334,1.964906
0.00,1.316530,1.963957
0.00,1.316727,1.963008
0.00,1.316923,1.962058
0.00,1.317119,1.961109
0.00,1.317315,1.960159
0.00,1.317511,1.959209
0.00,1.317707,1.958260
0.00,1.317903,1.957310
0.00,1.318099,1.956360
0.00,1.318294,1.955410
0.00,1.318490,1.954460
0.00,1.318685,1.953510
0.01,1.318881,1.952560
0.01,1.319076,1.951610
0.01,1.319271,1.950660
0.01,1.319466,1.949710
0.01,1.319661,1.948760
0.01,1.319856,1.947810
0.01,1.320051,1.946859
0.01,1.320246,1.945909
0.01,1.320440,1.944959
0.01,1.320635,1.944008
0.01,1.320829,1.943058
0.01,1.321023,1.942107
0.01,1.321218,1.941157
0.01,1.321412,1.940206
0.01,1.321606,1.939256
0.01,1.321800,1.938305
0.01,1.321993,1.937354
0.01,1.322187,1.936403
0.01,1.322381,1.935452
0.01,1.322574,1.934502
0.01,1.322768,1.933551
0.01,1.322961,1.932600
0.01,1.323154,1.931649
0.01,1.323348,1.930698
0.01,1.323541,1.929746
0.01,1.323734,1.928795
0.01,1.323927,1.927844
0.01,1.324119,1.926893
0.01,1.324312,1.925941
0.01,1.324505,1.924990
0.01,1.324697,1.924039
0.01,1.324890,1.923087
0.01,1.325082,1.922136
0.01,1.325274,1.921184
0.01,1.325466,1.920233
0.01,1.325658,1.919281
0.01,1.325850,1.918329
0.01,1.326042,1.917378
0.01,1.326234,1.916426
0.01,1.326425,1.915474
0.01,1.326617,1.914522
0.01,1.326808,1.913570
0.01,1.327000,1.912618
0.01,1.327191,1.911666
0.01,1.327382,1.910714
0.01,1.327573,1.909762
0.01,1.327764,1.908810
0.01,1.327955,1.907858
0.01,1.328146,1.906906
0.01,1.328336,1.905954
0.01,1.328527,1.905001
0.01,1.328718,1.904049
0.01,1.328908,1.903096
0.01,1.329098,1.902144
0.01,1.329289,1.901192
0.01,1.329479,1.900239
0.01,1.329669,1.899286
0.01,1.329859,1.898334
0.01,1.330048,1.897381
0.01,1.330238,1.896428
0.01,1.330428,1.895476
0.01,1.330617,1.894523
0.01,1.330807,1.893570
0.01,1.330996,1.892617
0.01,1.331185,1.891664
0.01,1.331375,1.890711
0.01,1.331564,1.889758
0.01,1.331753,1.888805
0.01,1.331942,1.887852
0.01,1.332130,1.886899
0.01,1.332319,1.885946
0.01,1.332508,1.884993
0.01,1.332696,1.884039
0.01,1.332884,1.883086
0.01,1.333073,1.882133
0.01,1.333261,1.881179
0.01,1.333449,1.880226
0.01,1.333637,1.879272
0.01,1.333825,1.878319
0.01,1.334013,1.877365
0.01,1.334201,1.876411
0.01,1.334388,1.875458
0.01,1.334576,1.874504
0.01,1.334763,1.873550
0.01,1.334951,1.872596
0.01,1.335138,1.871643
0.01,1.335325,1.870689
0.01,1.335512,1.869735
0.01,1.335699,1.868781
0.01,1.335886,1.867827
0.01,1.336073,1.866873
0.01,1.336259,1.865919
0.01,1.336446,1.864965
0.01,1.336633,1.864010
0.01,1.336819,1.863056
0.01,1.337005,1.862102
0.01,1.337191,1.861148
0.01,1.337378,1.860193
0.01,1.337564,1.859239
0.01,1.337750,1.858284
0.01,1.337935,1.857330
0.02,1.338121,1.856375
0.02,1.338307,1.855421
0.02,1.338492,1.854466
0.02,1.338678,1.853512
0.02,1.338863,1.852557
0.02,1.339048,1.851602
0.02,1.339233,1.850647
0.02,1.339419,1.849693
0.02,1.339604,1.848738
0.02,1.339788,1.847783
0.02,1.339973,1.846828
0.02,1.340158,1.845873
0.02,1.340342,1.844918
0.02,1.340527,1.843963
0.02,1.340711,1.843008
0.02,1.340896,1.842053
0.02,1.341080,1.841097
0.02,1.341264,1.840142
0.02,1.341448,1.839187
0.02,1.341632,1.838231
0.02,1.341816,1.837276
0.02,1.341999,1.836321
0.02,1.342183,1.835365
0.02,1.342367,1.834410
0.02,1.342550,1.833454
0.02,1.342733,1.832499
0.02,1.342917,1.831543
0.02,1.343100,1.830588
0.02,1.343283,1.829632
0.02,1.343466,1.828676
0.02,1.343649,1.827720
0.02,1.343831,1.826765
0.02,1.344014,1.825809
0.02,1.344197,1.824853
0.02,1.344379,1.823897
0.02,1.344562,1.822941
0.02,1.344744,1.821985
0.02,1.344926,1.821029
0.02,1.345108,1.820073
0.02,1.345290,1.819117
0.02,1.345472,1.818161
0.02,1.345654,1.817204
0.02,1.345836,1.816248
0.02,1.346017,1.815292
0.02,1.346199,1.814336
0.02,1.346380,1.813379
0.02,1.346562,1.812423
0.02,1.346743,1.811466
0.02,1.346924,1.810510
0.02,1.347105,1.809553
0.02,1.347286,1.808597
0.02,1.347467,1.807640
0.02,1.347648,1.806684
0.02,1.347828,1.805727
0.02,1.348009,1.804770
0.02,1.348189,1.803813
0.02,1.348370,1.802857
0.02,1.348550,1.801900
0.02,1.348730,1.800943
0.02,1.348910,1.799986
0.02,1.349090,1.799029
0.02,1.349270,1.798072
0.02,1.349450,1.797115
0.02,1.349630,1.796158
0.02,1.349809,1.795201
0.02,1.349989,1.794244
0.02,1.350168,1.793286
0.02,1.350348,1.792329
0.02,1.350527,1.791372
0.02,1.350706,1.790415
0.02,1.350885,1.789457
0.02,1.351064,1.788500
0.02,1.351243,1.787543
0.02,1.351422,1.786585
0.02,1.351600,1.785628
0.02,1.351779,1.784670
0.02,1.351957,1.783713
0.02,1.352136,1.782755
0.02,1.352314,1.781797
0.02,1.352492,1.780840
0.02,1.352670,1.779882
0.02,1.352848,1.778924
0.02,1.353026,1.777966
0.02,1.353204,1.777009
0.02,1.353381,1.776051
0.02,1.353559,1.775093
0.02,1.353737,1.774135
0.02,1.353914,1.773177
0.02,1.354091,1.772219
0.02,1.354269,1.771261
0.02,1.354446,1.770303
0.02,1.354623,1.769345
0.02,1.354800,1.768386
0.02,1.354976,1.767428
0.02,1.355153,1.766470
0.02,1.355330,1.765512
0.02,1.355506,1.764553
0.02,1.355683,1.763595
0.02,1.355859,1.762637
0.02,1.356036,1.761678
0.03,1.356212,1.760720
0.03,1.356388,1.759761
0.03,1.356564,1.758803
0.03,1.356740,1.757844
0.03,1.356915,1.756885
0.03,1.357091,1.755927
0.03,1.357267,1.754968
0.03,1.357442,1.754009
0.03,1.357618,1.753051
0.03,1.357793,1.752092
0.03,1.357968,1.751133
0.03,1.358143,1.750174
0.03,1.358318,1.749215
0.03,1.358493,1.748256
0.03,1.358668,1.747297
0.03,1.358843,1.746338
0.03,1.359017,1.745379
0.03,1.359192,1.744420
0.03,1.359366,1.743461
0.03,1.359541,1.742502
0.03,1.359715,1.741543
0.03,1.359889,1.740584
0.03,1.360063,1.739624
0.03,1.360237,1.738665
0.03,1.360411,1.737706
0.03,1.360585,1.736746
0.03,1.360758,1.735787
0.03,1.360932,1.734827
0.03,1.361105,1.733868
0.03,1.361279,1.732908
0.03,1.361452,1.731949
0.03,1.361625,1.730989
0.03,1.361798,1.730030
0.03,1.361971,1.729070
0.03,1.362144,1.728110
0.03,1.362317,1.727151
0.03,1.362490,1.726191
0.03,1.362662,1.725231
0.03,1.362835,1.724271
0.03,1.363007,1.723311
0.03,1.363180,1.722351
0.03,1.363352,1.721392
0.03,1.363524,1.720432
0.03,1.363696,1.719472
0.03,1.363868,1.718512
0.03,1.364040,1.717551
0.03,1.364212,1.716591
0.03,1.364383,1.715631
0.03,1.364555,1.714671
0.03,1.364726,1.713711
0.03,1.364898,1.712751
0.03,1.365069,1.711790
0.03,1.365240,1.710830
0.03,1.365411,1.709870
0.03,1.365582,1.708909
0.03,1.365753,1.707949
0.03,1.365924,1.706988
0.03,1.366095,1.706028
0.03,1.366265,1.705067
0.03,1.366436,1.704107
0.03,1.366606,1.703146
0.03,1.366777,1.702186
0.03,1.366947,1.701225
0.03,1.367117,1.700264
0.03,1.367287,1.699304
0.03,1.367457,1.698343
0.03,1.367627,1.697382
0.03,1.367796,1.696421
0.03,1.367966,1.695460
0.03,1.368136,1.694499
0.03,1.368305,1.693539
0.03,1.368474,1.692578
0.03,1.368644,1.691617
0.03,1.368813,1.690656
0.03,1.368982,1.689695
0.03,1.369151,1.688733
0.03,1.369320,1.687772
0.03,1.369488,1.686811
0.03,1.369657,1.685850
0.03,1.369826,1.684889
0.03,1.369994,1.683927
0.03,1.370163,1.682966
0.03,1.370331,1.682005
0.03,1.370499,1.681044
0.03,1.370667,1.680082
0.03,1.370835,1.679121
0.03,1.371003,1.678159
0.03,1.371171,1.677198
0.03,1.371339,1.676236
0.03,1.371506,1.675275
0.03,1.371674,1.674313
0.03,1.371841,1.673351
0.03,1.372009,1.672390
0.03,1.372176,1.671428
0.03,1.372343,1.670466
0.03,1.372510,1.669505
0.03,1.372677,1.668543
0.03,1.372844,1.667581
0.03,1.373011,1.666619
0.03,1.373177,1.665657
0.04,1.373344,1.664695
0.04,1.373510,1.663734
0.04,1.373677,1.662772
0.04,1.373843,1.661810
0.04,1.374009,1.660848
0.04,1.374175,1.659885
0.04,1.374341,1.658923
0.04,1.374507,1.657961
0.04,1.374673,1.656999
0.04,1.374839,1.656037
0.04,1.375004,1.655075
0.04,1.375170,1.654112
0.04,1.375335,1.653150
0.04,1.375500,1.652188
0.04,1.375666,1.651225
0.04,1.375831,1.650263
0.04,1.375996,1.649301
0.04,1.376161,1.648338
0.04,1.376326,1.647376
0.04,1.376490,1.646413
0.04,1.376655,1.645451
0.04,1.376819,1.644488
0.04,1.376984,1.643526
0.04,1.377148,1.642563
0.04,1.377313,1.641600
0.04,1.377477,1.640638
0.04,1.377641,1.639675
0.04,1.377805,1.638712
0.04,1.377969,1.637749
0.04,1.378132,1.636786
0.04,1.378296,1.635824
0.04,1.378460,1.634861
0.04,1.378623,1.633898
0.04,1.378787,1.632935
0.04,1.378950,1.631972
0.04,1.379113,1.631009
0.04,1.379276,1.630046
0.04,1.379439,1.629083
0.04,1.379602,1.628120
0.04,1.379765,1.627157
0.04,1.379928,1.626193
0.04,1.380090,1.625230
0.04,1.380253,1.624267
0.04,1.380415,1.623304
0.04,1.380577,1.622340
0.04,1.380740,1.621377
0.04,1.380902,1.620414
0.04,1.381064,1.619450
0.04,1.381226,1.618487
0.04,1.381388,1.617524
0.04,1.381549,1.616560
0.04,1.381711,1.615597
0.04,1.381873,1.614633
0.04,1.382034,1.613670
0.04,1.382195,1.612706
0.04,1.382357,1.611742
0.04,1.382518,1.610779
0.04,1.382679,1.609815
0.04,1.382840,1.608851
0.04,1.383001,1.607888
0.04,1.383162,1.606924
0.04,1.383322,1.605960
0.04,1.383483,1.604996
0.04,1.383643,1.604033
0.04,1.383804,1.603069
0.04,1.383964,1.602105
0.04,1.384124,1.601141
0.04,1.384284,1.600177
0.04,1.384444,1.599213
0.04,1.384604,1.598249
0.04,1.384764,1.597285
0.04,1.384924,1.596321
0.04,1.385084,1.595357
0.04,1.385243,1.594393
0.04,1.385403,1.593428
0.04,1.385562,1.592464
0.04,1.385721,1.591500
0.04,1.385880,1.590536
0.04,1.386039,1.589571
