TIME,ANGLE,ANGULAR_VELOCITY
0.00,2.094395,-2.000000
0.00,2.094195,-2.000850
0.00,2.093995,-2.001699
0.00,2.093795,-2.002549
0.00,2.093595,-2.003399
0.00,2.093394,-2.004249
0.00,2.093194,-2.005099
0.00,2.092993,-2.005949
0.00,2.092793,-2.006799
0.00,2.092592,-2.007650
0.00,2.092391,-2.008500
0.00,2.092190,-2.009351
0.00,2.091989,-2.010201
0.00,2.091788,-2.011052
0.00,2.091587,-2.011903
0.00,2.091386,-2.012754
0.00,2.091185,-2.013605
0.00,2.090984,-2.014456
0.00,2.090782,-2.015307
0.00,2.090581,-2.016159
0.00,2.090379,-2.017010
0.00,2.090177,-2.017862
0.00,2.089975,-2.018713
0.00,2.089774,-2.019565
0.00,2.089572,-2.020417
0.00,2.089370,-2.021269
0.00,2.089167,-2.022121
0.00,2.088965,-2.022973
0.00,2.088763,-2.023825
0.00,2.088561,-2.024677
0.00,2.088358,-2.025530
0.00,2.088156,-2.026382
0.00,2.087953,-2.027235
0.00,2.087750,-2.028088
0.00,2.087547,-2.028940
0.00,2.087344,-2.029793
0.00,2.087142,-2.030646
0.00,2.086938,-2.031500
0.00,2.086735,-2.032353
0.00,2.086532,-2.033206
0.00,2.086329,-2.034059
0.00,2.086125,-2.034913
0.00,2.085922,-2.035767
0.00,2.085718,-2.036620
0.00,2.085515,-2.037474
0.00,2.085311,-2.038328
0.00,2.085107,-2.039182
0.00,2.084903,-2.040036
0.00,2.084699,-2.040890
0.00,2.084495,-2.041744
0.01,2.084291,-2.042599
0.01,2.084087,-2.043453
0.01,2.083882,-2.044308
0.01,2.083678,-2.045163
0.01,2.083473,-2.046017
0.01,2.083269,-2.046872
0.01,2.083064,-2.047727
0.01,2.082859,-2.048582
0.01,2.082654,-2.049437
0.01,2.082449,-2.050293
0.01,2.082244,-2.051148
0.01,2.082039,-2.052004
0.01,2.081834,-2.052859
0.01,2.081629,-2.053715
0.01,2.081423,-2.054571
0.01,2.081218,-2.055426
0.01,2.081012,-2.056282
0.01,2.080807,-2.057138
0.01,2.080601,-2.057995
0.01,2.080395,-2.058851
0.01,2.080189,-2.059707
0.01,2.079983,-2.060564
0.01,2.079777,-2.061420
0.01,2.079571,-2.062277
0.01,2.079365,-2.063134
0.01,2.079159,-2.063990
0.01,2.078952,-2.064847
0.01,2.078746,-2.065704
0.01,2.078539,-2.066562
0.01,2.078333,-2.067419
0.01,2.078126,-2.068276
0.01,2.077919,-2.069134
0.01,2.077712,-2.069991
0.01,2.077505,-2.070849
0.01,2.077298,-2.071707
0.01,2.077091,-2.072564
0.01,2.076884,-2.073422
0.01,2.076676,-2.074280
0.01,2.076469,-2.075138
0.01,2.076261,-2.075997
0.01,2.076054,-2.076855
0.01,2.075846,-2.077713
0.01,2.075638,-2.078572
0.01,2.075430,-2.079431
0.01,2.075222,-2.080289
0.01,2.075014,-2.081148
0.01,2.074806,-2.082007
0.01,2.074598,-2.082866
0.01,2.074390,-2.083725
0.01,2.074181,-2.084584
0.01,2.073973,-2.085444
0.01,2.073764,-2.086303
0.01,2.073556,-2.087163
0.01,2.073347,-2.088022
0.01,2.073138,-2.088882
0.01,2.072929,-2.089742
0.01,2.072720,-2.090602
0.01,2.072511,-2.091462
0.01,2.072302,-2.092322
0.01,2.072093,-2.093182
0.01,2.071884,-2.094042
0.01,2.071674,-2.094903
0.01,2.071465,-2.095763
0.01,2.071255,-2.096624
0.01,2.071046,-2.097484
0.01,2.070836,-2.098345
0.01,2.070626,-2.099206
0.01,2.070416,-2.100067
0.01,2.070206,-2.100928
0.01,2.069996,-2.101789
0.01,2.069786,-2.102651
0.01,2.069575,-2.103512
0.01,2.069365,-2.104373
0.01,2.069155,-2.105235
0.01,2.068944,-2.106097
0.01,2.068734,-2.106959
0.01,2.068523,-2.107820
0.01,2.068312,-2.108682
0.01,2.068101,-2.109544
0.01,2.067890,-2.110407
0.01,2.067679,-2.111269
0.01,2.067468,-2.112131
0.01,2.067257,-2.112994
0.01,2.067046,-2.113856
0.01,2.066834,-2.114719
0.01,2.066623,-2.115582
0.01,2.066411,-2.116445
0.01,2.066200,-2.117308
0.01,2.065988,-2.118171
0.01,2.065776,-2.119034
0.01,2.065564,-2.119897
0.01,2.065352,-2.120760
0.01,2.065140,-2.121624
0.01,2.064928,-2.122487
0.01,2.064716,-2.123351
0.01,2.064503,-2.124215
0.01,2.064291,-2.125079
0.01,2.064078,-2.125943
0.01,2.063866,-2.126807
0.01,2.063653,-2.127671
0.01,2.063440,-2.128535
0.02,2.063227,-2.129399
0.02,2.063014,-2.130264
0.02,2.062801,-2.131128
0.02,2.062588,-2.131993
0.02,2.062375,-2.132858
0.02,2.062162,-2.133723
0.02,2.061948,-2.134588
0.02,2.061735,-2.135453
0.02,2.061521,-2.136318
0.02,2.061308,-2.137183
0.02,2.061094,-2.138048
0.02,2.060880,-2.138914
0.02,2.060666,-2.139779
0.02,2.060452,-2.140645
0.02,2.060238,-2.141511
0.02,2.060024,-2.142376
0.02,2.059810,-2.143242
0.02,2.059596,-2.144108
0.02,2.059381,-2.144974
0.02,2.059167,-2.145841
0.02,2.058952,-2.146707
0.02,2.058738,-2.147573
0.02,2.058523,-2.148440
0.02,2.058308,-2.149307
