TIME,ANGLE,ANGULAR_VELOCITY
0.00,1.308997,-2.000000
0.00,1.308797,-2.000948
0.00,1.308597,-2.001895
0.00,1.308397,-2.002843
0.00,1.308196,-2.003790
0.00,1.307996,-2.004737
0.00,1.307796,-2.005685
0.00,1.307595,-2.006632
0.00,1.307394,-2.007579
0.00,1.307194,-2.008526
0.00,1.306993,-2.009473
0.00,1.306792,-2.010421
0.00,1.306591,-2.011368
0.00,1.306390,-2.012314
0.00,1.306188,-2.013261
0.00,1.305987,-2.014208
0.00,1.305786,-2.015155
0.00,1.305584,-2.016102
0.00,1.305382,-2.017048
0.00,1.305181,-2.017995
0.00,1.304979,-2.018942
0.00,1.304777,-2.019888
0.00,1.304575,-2.020835
0.00,1.304373,-2.021781
0.00,1.304171,-2.022728
0.00,1.303969,-2.023674
0.00,1.303766,-2.024620
0.00,1.303564,-2.025566
0.00,1.303361,-2.026513
0.00,1.303158,-2.027459
0.00,1.302956,-2.028405
0.00,1.302753,-2.029351
0.00,1.302550,-2.030297
0.00,1.302347,-2.031243
0.00,1.302144,-2.032189
0.00,1.301941,-2.033134
0.00,1.301737,-2.034080
0.00,1.301534,-2.035026
0.00,1.301330,-2.035972
0.00,1.301127,-2.036917
0.00,1.300923,-2.037863
0.00,1.300719,-2.038808
0.00,1.300515,-2.039754
0.00,1.300311,-2.040699
0.00,1.300107,-2.041644
0.00,1.299903,-2.042590
0.00,1.299699,-2.043535
0.00,1.299495,-2.044480
0.00,1.299290,-2.045425
0.00,1.299086,-2.046370
0.01,1.298881,-2.047315
0.01,1.298676,-2.048260
0.01,1.298471,-2.049205
0.01,1.298266,-2.050150
0.01,1.298061,-2.051095
0.01,1.297856,-2.052039
0.01,1.297651,-2.052984
0.01,1.297446,-2.053929
0.01,1.297240,-2.054873
0.01,1.297035,-2.055818
0.01,1.296829,-2.056762
0.01,1.296624,-2.057707
0.01,1.296418,-2.058651
0.01,1.296212,-2.059595
0.01,1.296006,-2.060540
0.01,1.295800,-2.061484
0.01,1.295594,-2.062428
0.01,1.295388,-2.063372
0.01,1.295181,-2.064316
0.01,1.294975,-2.065260
0.01,1.294768,-2.066204
0.01,1.294562,-2.067148
0.01,1.294355,-2.068092
0.01,1.294148,-2.069035
0.01,1.293941,-2.069979
0.01,1.293734,-2.070923
0.01,1.293527,-2.071866
0.01,1.293320,-2.072810
0.01,1.293113,-2.073753
0.01,1.292905,-2.074697
0.01,1.292698,-2.075640
0.01,1.292490,-2.076583
0.01,1.292283,-2.077527
0.01,1.292075,-2.078470
0.01,1.291867,-2.079413
0.01,1.291659,-2.080356
0.01,1.291451,-2.081299
0.01,1.291243,-2.082242
0.01,1.291035,-2.083185
0.01,1.290826,-2.084128
0.01,1.290618,-2.085071
0.01,1.290410,-2.086013
0.01,1.290201,-2.086956
0.01,1.289992,-2.087899
0.01,1.289783,-2.088841
0.01,1.289575,-2.089784
0.01,1.289366,-2.090726
0.01,1.289157,-2.091669
0.01,1.288947,-2.092611
0.01,1.288738,-2.093553
0.01,1.288529,-2.094496
0.01,1.288319,-2.095438
0.01,1.288110,-2.096380
0.01,1.287900,-2.097322
0.01,1.287690,-2.098264
0.01,1.287481,-2.099206
0.01,1.287271,-2.100148
0.01,1.287061,-2.101090
0.01,1.286851,-2.102031
0.01,1.286640,-2.102973
0.01,1.286430,-2.103915
0.01,1.286220,-2.104856
0.01,1.286009,-2.105798
0.01,1.285799,-2.106739
0.01,1.285588,-2.107681
0.01,1.285377,-2.108622
