TIME,ANGLE,ANGULAR_VELOCITY
0.00,0.523599,-2.000000
0.00,0.523399,-2.000491
0.00,0.523199,-2.000981
0.00,0.522999,-2.001471
0.00,0.522798,-2.001961
0.00,0.522598,-2.002451
0.00,0.522398,-2.002940
0.00,0.522198,-2.003430
0.00,0.521997,-2.003919
0.00,0.521797,-2.004408
0.00,0.521597,-2.004897
0.00,0.521396,-2.005386
0.00,0.521196,-2.005875
0.00,0.520995,-2.006363
0.00,0.520794,-2.006852
0.00,0.520594,-2.007340
0.00,0.520393,-2.007828
0.00,0.520192,-2.008315
0.00,0.519991,-2.008803
0.00,0.519790,-2.009290
0.00,0.519589,-2.009778
0.00,0.519388,-2.010265
0.00,0.519187,-2.010752
0.00,0.518986,-2.011238
0.00,0.518785,-2.011725
0.00,0.518584,-2.012211
0.00,0.518383,-2.012698
0.00,0.518182,-2.013184
0.00,0.517980,-2.013670
0.00,0.517779,-2.014155
0.00,0.517578,-2.014641
0.00,0.517376,-2.015126
0.00,0.517175,-2.015611
0.00,0.516973,-2.016096
0.00,0.516771,-2.016581
0.00,0.516570,-2.017066
0.00,0.516368,-2.017551
0.00,0.516166,-2.018035
0.00,0.515964,-2.018519
0.00,0.515763,-2.019003
0.00,0.515561,-2.019487
0.00,0.515359,-2.019971
0.00,0.515157,-2.020454
0.00,0.514955,-2.020937
0.00,0.514753,-2.021420
0.00,0.514550,-2.021903
0.00,0.514348,-2.022386
0.00,0.514146,-2.022869
0.00,0.513944,-2.023351
0.00,0.513741,-2.023834
0.01,0.513539,-2.024316
0.01,0.513337,-2.024798
0.01,0.513134,-2.025279
0.01,0.512932,-2.025761
0.01,0.512729,-2.026242
0.01,0.512526,-2.026724
0.01,0.512324,-2.027205
0.01,0.512121,-2.027686
0.01,0.511918,-2.028166
0.01,0.511715,-2.028647
0.01,0.511513,-2.029127
0.01,0.511310,-2.029607
0.01,0.511107,-2.030087
0.01,0.510904,-2.030567
0.01,0.510701,-2.031047
0.01,0.510497,-2.031526
0.01,0.510294,-2.032006
0.01,0.510091,-2.032485
0.01,0.509888,-2.032964
0.01,0.509685,-2.033443
0.01,0.509481,-2.033921
0.01,0.509278,-2.034400
0.01,0.509074,-2.034878
0.01,0.508871,-2.035356
0.01,0.508667,-2.035834
0.01,0.508464,-2.036312
0.01,0.508260,-2.036789
0.01,0.508057,-2.037267
0.01,0.507853,-2.037744
0.01,0.507649,-2.038221
0.01,0.507445,-2.038698
0.01,0.507241,-2.039175
0.01,0.507037,-2.039651
0.01,0.506833,-2.040128
0.01,0.506629,-2.040604
0.01,0.506425,-2.041080
0.01,0.506221,-2.041556
