TIME,ANGLE,ANGULAR_VELOCITY
0.00,5.235988,2.000000
0.00,5.236188,2.000850
0.00,5.236388,2.001699
0.00,5.236588,2.002548
0.00,5.236788,2.003398
0.00,5.236989,2.004247
0.00,5.237189,2.005096
0.00,5.237390,2.005945
0.00,5.237590,2.006794
0.00,5.237791,2.007643
0.00,5.237992,2.008491
0.00,5.238192,2.009340
0.00,5.238393,2.010188
0.00,5.238594,2.011037
0.00,5.238795,2.011885
0.00,5.238997,2.012733
0.00,5.239198,2.013581
0.00,5.239399,2.014429
0.00,5.239601,2.015277
0.00,5.239802,2.016125
0.00,5.240004,2.016973
0.00,5.240206,2.017820
0.00,5.240407,2.018668
0.00,5.240609,2.019515
0.00,5.240811,2.020362
0.00,5.241013,2.021210
0.00,5.241215,2.022057
0.00,5.241418,2.022904
0.00,5.241620,2.023751
0.00,5.241822,2.024597
0.00,5.242025,2.025444
0.00,5.242227,2.026291
0.00,5.242430,2.027137
0.00,5.242633,2.027984
0.00,5.242835,2.028830
0.00,5.243038,2.029676
0.00,5.243241,2.030522
0.00,5.243444,2.031368
0.00,5.243647,2.032214
0.00,5.243851,2.033060
0.00,5.244054,2.033906
0.00,5.244257,2.034751
0.00,5.244461,2.035597
0.00,5.244664,2.036442
0.00,5.244868,2.037287
0.00,5.245072,2.038132
0.00,5.245276,2.038978
0.00,5.245479,2.039823
0.00,5.245683,2.040667
0.00,5.245887,2.041512
0.01,5.246092,2.042357
0.01,5.246296,2.043201
0.01,5.246500,2.044046
0.01,5.246705,2.044890
0.01,5.246909,2.045735
0.01,5.247114,2.046579
0.01,5.247318,2.047423
0.01,5.247523,2.048267
0.01,5.247728,2.049111
0.01,5.247933,2.049954
0.01,5.248138,2.050798
0.01,5.248343,2.051642
0.01,5.248548,2.052485
0.01,5.248753,2.053328
0.01,5.248959,2.054172
0.01,5.249164,2.055015
0.01,5.249370,2.055858
0.01,5.249575,2.056701
0.01,5.249781,2.057543
0.01,5.249987,2.058386
0.01,5.250192,2.059229
0.01,5.250398,2.060071
0.01,5.250604,2.060914
0.01,5.250810,2.061756
0.01,5.251017,2.062598
0.01,5.251223,2.063440
0.01,5.251429,2.064282
0.01,5.251636,2.065124
0.01,5.251842,2.065966
0.01,5.252049,2.066808
0.01,5.252255,2.067649
0.01,5.252462,2.068491
0.01,5.252669,2.069332
0.01,5.252876,2.070173
0.01,5.253083,2.071015
0.01,5.253290,2.071856
0.01,5.253497,2.072697
0.01,5.253705,2.073538
0.01,5.253912,2.074378
0.01,5.254119,2.075219
0.01,5.254327,2.076059
0.01,5.254534,2.076900
0.01,5.254742,2.077740
0.01,5.254950,2.078580
0.01,5.255158,2.079421
0.01,5.255366,2.080261
0.01,5.255574,2.081100
0.01,5.255782,2.081940
0.01,5.255990,2.082780
0.01,5.256198,2.083620
0.01,5.256407,2.084459
0.01,5.256615,2.085298
0.01,5.256824,2.086138
0.01,5.257032,2.086977
0.01,5.257241,2.087816
0.01,5.257450,2.088655
0.01,5.257659,2.089494
0.01,5.257868,2.090332
0.01,5.258077,2.091171
0.01,5.258286,2.092010
0.01,5.258495,2.092848
0.01,5.258704,2.093686
0.01,5.258914,2.094525
0.01,5.259123,2.095363
0.01,5.259333,2.096201
0.01,5.259542,2.097039
0.01,5.259752,2.097876
0.01,5.259962,2.098714
0.01,5.260172,2.099552
0.01,5.260381,2.100389
0.01,5.260592,2.101226
0.01,5.260802,2.102064
0.01,5.261012,2.102901
0.01,5.261222,2.103738
0.01,5.261433,2.104575
0.01,5.261643,2.105412
0.01,5.261854,2.106248
0.01,5.262064,2.107085
0.01,5.262275,2.107921
0.01,5.262486,2.108758
0.01,5.262697,2.109594
0.01,5.262907,2.110430
0.01,5.263119,2.111266
0.01,5.263330,2.112102
0.01,5.263541,2.112938
0.01,5.263752,2.113774
0.01,5.263964,2.114609
0.01,5.264175,2.115445
0.01,5.264387,2.116280
0.01,5.264598,2.117116
0.01,5.264810,2.117951
0.01,5.265022,2.118786
0.01,5.265234,2.119621
0.01,5.265446,2.120456
