TIME,ANGLE,ANGULAR_VELOCITY
0.00,3.665191,-2.000000
0.00,3.664991,-1.999510
0.00,3.664791,-1.999019
0.00,3.664592,-1.998529
0.00,3.664392,-1.998039
0.00,3.664192,-1.997549
0.00,3.663992,-1.997060
0.00,3.663792,-1.996570
0.00,3.663593,-1.996081
0.00,3.663393,-1.995592
0.00,3.663194,-1.995103
0.00,3.662994,-1.994614
0.00,3.662795,-1.994125
0.00,3.662595,-1.993637
0.00,3.662396,-1.993148
0.00,3.662197,-1.992660
0.00,3.661997,-1.992172
0.00,3.661798,-1.991685
0.00,3.661599,-1.991197
0.00,3.661400,-1.990710
0.00,3.661201,-1.990222
0.00,3.661002,-1.989735
0.00,3.660803,-1.989248
0.00,3.660604,-1.988761
0.00,3.660405,-1.988275
0.00,3.660206,-1.987788
0.00,3.660007,-1.987302
0.00,3.659809,-1.986816
0.00,3.659610,-1.986330
0.00,3.659411,-1.985844
0.00,3.659213,-1.985359
0.00,3.659014,-1.984873
0.00,3.658816,-1.984388
0.00,3.658617,-1.983903
0.00,3.658419,-1.983418
0.00,3.658221,-1.982933
0.00,3.658022,-1.982449
0.00,3.657824,-1.981964
0.00,3.657626,-1.981480
0.00,3.657428,-1.980996
0.00,3.657230,-1.980512
0.00,3.657031,-1.980029
0.00,3.656833,-1.979545
0.00,3.656636,-1.979062
0.00,3.656438,-1.978578
0.00,3.656240,-1.978095
0.00,3.656042,-1.977613
0.00,3.655844,-1.977130
0.00,3.655646,-1.976647
0.00,3.655449,-1.976165
0.01,3.655251,-1.975683
0.01,3.655054,-1.975201
0.01,3.654856,-1.974719
0.01,3.654659,-1.974237
0.01,3.654461,-1.973756
0.01,3.654264,-1.973274
0.01,3.654066,-1.972793
0.01,3.653869,-1.972312
0.01,3.653672,-1.971831
0.01,3.653475,-1.971351
0.01,3.653278,-1.970870
0.01,3.653081,-1.970390
0.01,3.652884,-1.969909
0.01,3.652687,-1.969429
0.01,3.652490,-1.968950
0.01,3.652293,-1.968470
0.01,3.652096,-1.967990
0.01,3.651899,-1.967511
0.01,3.651702,-1.967032
0.01,3.651506,-1.966553
0.01,3.651309,-1.966074
0.01,3.651112,-1.965595
0.01,3.650916,-1.965117
0.01,3.650719,-1.964639
0.01,3.650523,-1.964161
0.01,3.650326,-1.963683
0.01,3.650130,-1.963205
0.01,3.649934,-1.962727
0.01,3.649737,-1.962250
0.01,3.649541,-1.961772
0.01,3.649345,-1.961295
0.01,3.649149,-1.960818
0.01,3.648953,-1.960341
0.01,3.648757,-1.959865
0.01,3.648561,-1.959388
0.01,3.648365,-1.958912
0.01,3.648169,-1.958436
0.01,3.647973,-1.957960
0.01,3.647777,-1.957484
0.01,3.647582,-1.957008
0.01,3.647386,-1.956533
0.01,3.647190,-1.956058
0.01,3.646995,-1.955583
0.01,3.646799,-1.955108
0.01,3.646604,-1.954633
0.01,3.646408,-1.954158
0.01,3.646213,-1.953684
0.01,3.646017,-1.953209
0.01,3.645822,-1.952735
0.01,3.645627,-1.952261
0.01,3.645431,-1.951788
0.01,3.645236,-1.951314
0.01,3.645041,-1.950840
0.01,3.644846,-1.950367
0.01,3.644651,-1.949894
0.01,3.644456,-1.949421
0.01,3.644261,-1.948948
0.01,3.644066,-1.948476
0.01,3.643871,-1.948003
0.01,3.643677,-1.947531
0.01,3.643482,-1.947059
0.01,3.643287,-1.946587
0.01,3.643092,-1.946115
0.01,3.642898,-1.945644
0.01,3.642703,-1.945172
0.01,3.642509,-1.944701
0.01,3.642314,-1.944230
0.01,3.642120,-1.943759
0.01,3.641926,-1.943288
0.01,3.641731,-1.942817
0.01,3.641537,-1.942347
0.01,3.641343,-1.941877
0.01,3.641148,-1.941407
0.01,3.640954,-1.940937
0.01,3.640760,-1.940467
0.01,3.640566,-1.939997
0.01,3.640372,-1.939528
0.01,3.640178,-1.939059
0.01,3.639984,-1.938590
0.01,3.639790,-1.938121
0.01,3.639597,-1.937652
0.01,3.639403,-1.937183
0.01,3.639209,-1.936715
0.01,3.639016,-1.936247
0.01,3.638822,-1.935778
0.01,3.638628,-1.935311
0.01,3.638435,-1.934843
0.01,3.638241,-1.934375
0.01,3.638048,-1.933908
0.01,3.637854,-1.933440
0.01,3.637661,-1.932973
0.01,3.637468,-1.932506
0.01,3.637275,-1.932040
0.01,3.637081,-1.931573
0.01,3.636888,-1.931107
0.01,3.636695,-1.930640
0.01,3.636502,-1.930174
0.01,3.636309,-1.929708
0.01,3.636116,-1.929243
0.01,3.635923,-1.928777
0.01,3.635730,-1.928312
0.02,3.635537,-1.927846
0.02,3.635345,-1.927381
0.02,3.635152,-1.926916
0.02,3.634959,-1.926452
0.02,3.634767,-1.925987
0.02,3.634574,-1.925523
0.02,3.634381,-1.925058
0.02,3.634189,-1.924594
0.02,3.633996,-1.924130
0.02,3.633804,-1.923666
0.02,3.633612,-1.923203
0.02,3.633419,-1.922739
0.02,3.633227,-1.922276
0.02,3.633035,-1.921813
0.02,3.632843,-1.921350
0.02,3.632651,-1.920887
0.02,3.632458,-1.920425
0.02,3.632266,-1.919962
0.02,3.632074,-1.919500
0.02,3.631882,-1.919038
0.02,3.631691,-1.918576
0.02,3.631499,-1.918114
0.02,3.631307,-1.917653
0.02,3.631115,-1.917191
0.02,3.630923,-1.916730
0.02,3.630732,-1.916269
0.02,3.630540,-1.915808
0.02,3.630348,-1.915347
0.02,3.630157,-1.914887
0.02,3.629965,-1.914426
0.02,3.629774,-1.913966
0.02,3.629583,-1.913506
0.02,3.629391,-1.913046
0.02,3.629200,-1.912586
0.02,3.629009,-1.912126
0.02,3.628818,-1.911667
0.02,3.628626,-1.911208
0.02,3.628435,-1.910749
0.02,3.628244,-1.910290
0.02,3.628053,-1.909831
0.02,3.627862,-1.909372
0.02,3.627671,-1.908914
0.02,3.627480,-1.908455
0.02,3.627289,-1.907997
0.02,3.627099,-1.907539
0.02,3.626908,-1.907082
0.02,3.626717,-1.906624
0.02,3.626527,-1.906167
0.02,3.626336,-1.905709
0.02,3.626145,-1.905252
0.02,3.625955,-1.904795
0.02,3.625764,-1.904338
0.02,3.625574,-1.903882
0.02,3.625384,-1.903425
0.02,3.625193,-1.902969
0.02,3.625003,-1.902513
0.02,3.624813,-1.902057
0.02,3.624622,-1.901601
0.02,3.624432,-1.901145
0.02,3.624242,-1.900690
0.02,3.624052,-1.900235
0.02,3.623862,-1.899779
0.02,3.623672,-1.899324
0.02,3.623482,-1.898870
0.02,3.623292,-1.898415
0.02,3.623102,-1.897961
0.02,3.622913,-1.897506
0.02,3.622723,-1.897052
0.02,3.622533,-1.896598
0.02,3.622344,-1.896144
0.02,3.622154,-1.895691
0.02,3.621964,-1.895237
0.02,3.621775,-1.894784
0.02,3.621585,-1.894331
0.02,3.621396,-1.893878
0.02,3.621207,-1.893425
0.02,3.621017,-1.892972
0.02,3.620828,-1.892520
0.02,3.620639,-1.892067
0.02,3.620449,-1.891615
0.02,3.620260,-1.891163
0.02,3.620071,-1.890711
0.02,3.619882,-1.890260
0.02,3.619693,-1.889808
0.02,3.619504,-1.889357
0.02,3.619315,-1.888906
0.02,3.619126,-1.888454
0.02,3.618937,-1.888004
0.02,3.618749,-1.887553
0.02,3.618560,-1.887102
0.02,3.618371,-1.886652
0.02,3.618182,-1.886202
0.02,3.617994,-1.885752
0.02,3.617805,-1.885302
0.02,3.617617,-1.884852
0.02,3.617428,-1.884403
0.02,3.617240,-1.883953
0.02,3.617051,-1.883504
0.02,3.616863,-1.883055
0.02,3.616675,-1.882606
0.03,3.616486,-1.882157
0.03,3.616298,-1.881709
0.03,3.616110,-1.881260
0.03,3.615922,-1.880812
0.03,3.615734,-1.880364
0.03,3.615546,-1.879916
0.03,3.615358,-1.879469
0.03,3.615170,-1.879021
0.03,3.614982,-1.878574
0.03,3.614794,-1.878126
0.03,3.614606,-1.877679
0.03,3.614419,-1.877232
0.03,3.614231,-1.876786
0.03,3.614043,-1.876339
0.03,3.613856,-1.875893
0.03,3.613668,-1.875446
0.03,3.613480,-1.875000
0.03,3.613293,-1.874554
0.03,3.613105,-1.874109
0.03,3.612918,-1.873663
0.03,3.612731,-1.873217
0.03,3.612543,-1.872772
0.03,3.612356,-1.872327
0.03,3.612169,-1.871882
0.03,3.611982,-1.871437
0.03,3.611795,-1.870993
0.03,3.611607,-1.870548
0.03,3.611420,-1.870104
0.03,3.611233,-1.869660
0.03,3.611046,-1.869216
0.03,3.610859,-1.868772
0.03,3.610673,-1.868328
0.03,3.610486,-1.867885
0.03,3.610299,-1.867442
0.03,3.610112,-1.866999
0.03,3.609926,-1.866556
0.03,3.609739,-1.866113
0.03,3.609552,-1.865670
0.03,3.609366,-1.865228
0.03,3.609179,-1.864785
0.03,3.608993,-1.864343
0.03,3.608806,-1.863901
0.03,3.608620,-1.863459
0.03,3.608434,-1.863018
0.03,3.608247,-1.862576
0.03,3.608061,-1.862135
0.03,3.607875,-1.861693
0.03,3.607689,-1.861252
0.03,3.607502,-1.860812
0.03,3.607316,-1.860371
0.03,3.607130,-1.859930
0.03,3.606944,-1.859490
0.03,3.606758,-1.859050
0.03,3.606572,-1.858610
0.03,3.606387,-1.858170
0.03,3.606201,-1.857730
0.03,3.606015,-1.857291
0.03,3.605829,-1.856851
0.03,3.605644,-1.856412
0.03,3.605458,-1.855973
0.03,3.605272,-1.855534
0.03,3.605087,-1.855095
0.03,3.604901,-1.854657
0.03,3.604716,-1.854218
0.03,3.604530,-1.853780
0.03,3.604345,-1.853342
0.03,3.604160,-1.852904
0.03,3.603974,-1.852466
0.03,3.603789,-1.852029
0.03,3.603604,-1.851591
0.03,3.603419,-1.851154
0.03,3.603234,-1.850717
0.03,3.603049,-1.850280
0.03,3.602864,-1.849843
0.03,3.602679,-1.849406
0.03,3.602494,-1.848970
0.03,3.602309,-1.848534
0.03,3.602124,-1.848097
0.03,3.601939,-1.847661
0.03,3.601754,-1.847226
0.03,3.601570,-1.846790
0.03,3.601385,-1.846354
0.03,3.601200,-1.845919
0.03,3.601016,-1.845484
0.03,3.600831,-1.845049
0.03,3.600647,-1.844614
0.03,3.600462,-1.844179
0.03,3.600278,-1.843745
0.03,3.600093,-1.843311
0.03,3.599909,-1.842876
0.03,3.599725,-1.842442
0.03,3.599541,-1.842008
0.03,3.599356,-1.841575
0.03,3.599172,-1.841141
0.03,3.598988,-1.840708
0.03,3.598804,-1.840275
0.03,3.598620,-1.839842
0.03,3.598436,-1.839409
0.03,3.598252,-1.838976
0.03,3.598068,-1.838543
0.04,3.597884,-1.838111
0.04,3.597700,-1.837679
0.04,3.597517,-1.837247
0.04,3.597333,-1.836815
0.04,3.597149,-1.836383
0.04,3.596966,-1.835951
0.04,3.596782,-1.835520
0.04,3.596599,-1.835089
0.04,3.596415,-1.834657
0.04,3.596232,-1.834226
0.04,3.596048,-1.833796
0.04,3.595865,-1.833365
0.04,3.595681,-1.832935
0.04,3.595498,-1.832504
0.04,3.595315,-1.832074
0.04,3.595132,-1.831644
