TIME,ANGLE,ANGULAR_VELOCITY
0.00,1.963495,0.000000
0.01,1.963042,-0.090638
0.02,1.961683,-0.181310
0.03,1.959416,-0.272050
0.04,1.956241,-0.362891
0.05,1.952158,-0.453866
0.06,1.947163,-0.545007
0.07,1.941257,-0.636344
0.08,1.934436,-0.727906
0.09,1.926698,-0.819723
0.10,1.918040,-0.911819
0.11,1.908460,-1.004220
0.12,1.897955,-1.096947
0.13,1.886520,-1.190020
0.14,1.874153,-1.283454
0.15,1.860850,-1.377265
0.16,1.846607,-1.471462
0.17,1.831419,-1.566051
0.18,1.815284,-1.661036
0.19,1.798197,-1.756415
0.20,1.780155,-1.852182
0.21,1.761152,-1.948327
0.22,1.741187,-2.044832
0.23,1.720255,-2.141677
0.24,1.698352,-2.238835
0.25,1.675477,-2.336271
0.26,1.651626,-2.433946
0.27,1.626797,-2.531814
0.28,1.600989,-2.629819
0.29,1.574201,-2.727903
0.30,1.546431,-2.825994
0.31,1.517681,-2.924017
0.32,1.487951,-3.021888
0.33,1.457244,-3.119512
0.34,1.425562,-3.216789
0.35,1.392910,-3.313608
0.36,1.359292,-3.409852
0.37,1.324715,-3.505393
0.38,1.289187,-3.600095
0.39,1.252717,-3.693815
0.40,1.215315,-3.786401
0.41,1.176993,-3.877694
0.42,1.137766,-3.967527
0.43,1.097648,-4.055725
0.44,1.056657,-4.142111
0.45,1.014812,-4.226497
0.46,0.972134,-4.308695
0.47,0.928646,-4.388511
0.48,0.884373,-4.465748
0.49,0.839341,-4.540209
0.50,0.793579,-4.611695
0.51,0.747117,-4.680008
0.52,0.699990,-4.744954
0.53,0.652230,-4.806339
0.54,0.603875,-4.863978
0.55,0.554964,-4.917690
0.56,0.505535,-4.967302
0.57,0.455632,-5.012652
0.58,0.405297,-5.053587
0.59,0.354575,-5.089967
0.60,0.303513,-5.121666
0.61,0.252158,-5.148572
0.62,0.200558,-5.170588
0.63,0.148763,-5.187634
0.64,0.096822,-5.199650
0.65,0.044787,-5.206590
0.66,-0.007293,-5.208428
0.67,-0.059365,-5.205160
0.68,-0.111379,-5.196795
0.69,-0.163284,-5.183366
0.70,-0.215029,-5.164920
0.71,-0.266566,-5.141526
0.72,-0.317844,-5.113268
0.73,-0.368815,-5.080246
0.74,-0.419433,-5.042577
0.75,-0.469652,-5.000391
0.76,-0.519426,-4.953832
0.77,-0.568714,-4.903055
0.78,-0.617474,-4.848225
0.79,-0.665666,-4.789519
0.80,-0.713252,-4.727117
0.81,-0.760197,-4.661209
0.82,-0.806465,-4.591988
0.83,-0.852026,-4.519649
0.84,-0.896849,-4.444391
0.85,-0.940905,-4.366412
0.86,-0.984168,-4.285909
0.87,-1.026615,-4.203079
0.88,-1.068223,-4.118113
0.89,-1.108971,-4.031202
0.90,-1.148841,-3.942528
0.91,-1.187816,-3.852269
0.92,-1.225882,-3.760597
0.93,-1.263024,-3.667678
0.94,-1.299232,-3.573668
0.95,-1.334494,-3.478717
0.96,-1.368803,-3.382966
0.97,-1.402151,-3.286549
0.98,-1.434532,-3.189590
0.99,-1.465942,-3.092205
1.00,-1.496375,-2.994502
1.01,-1.525831,-2.896579
1.02,-1.554307,-2.798529
1.03,-1.581801,-2.700432
1.04,-1.608315,-2.602364
1.05,-1.633849,-2.504391
1.06,-1.658404,-2.406572
1.07,-1.681981,-2.308960
1.08,-1.704584,-2.211598
1.09,-1.726214,-2.114525
1.10,-1.746875,-2.017772
1.11,-1.766571,-1.921366
1.12,-1.785304,-1.825326
1.13,-1.803078,-1.729666
1.14,-1.819898,-1.634397
1.15,-1.835768,-1.539523
1.16,-1.850690,-1.445044
1.17,-1.864670,-1.350956
1.18,-1.877711,-1.257252
1.19,-1.889816,-1.163920
1.20,-1.900990,-1.070946
1.21,-1.911236,-0.978313
1.22,-1.920558,-0.886000
1.23,-1.928957,-0.793984
1.24,-1.936438,-0.702241
1.25,-1.943003,-0.610745
1.26,-1.948654,-0.519466
1.27,-1.953393,-0.428375
1.28,-1.957222,-0.337441
1.29,-1.960142,-0.246632
1.30,-1.962155,-0.155914
1.31,-1.963261,-0.065255
1.32,-1.963460,0.025380
1.33,-1.962753,0.116025
1.34,-1.961139,0.206712
1.35,-1.958618,0.297477
1.36,-1.955189,0.388352
1.37,-1.950851,0.479370
1.38,-1.945601,0.570563
1.39,-1.939439,0.661960
1.40,-1.932361,0.753591
1.41,-1.924366,0.845483
1.42,-1.915451,0.937663
1.43,-1.905612,1.030153
1.44,-1.894847,1.122975
1.45,-1.883151,1.216147
1.46,-1.870522,1.309686
1.47,-1.856956,1.403604
1.48,-1.842449,1.497910
1.49,-1.826997,1.592610
1.50,-1.810596,1.687706
1.51,-1.793241,1.783194
1.52,-1.774930,1.879068
1.53,-1.755659,1.975316
1.54,-1.735423,2.071919
1.55,-1.714219,2.168854
1.56,-1.692045,2.266093
1.57,-1.668896,2.363601
1.58,-1.644772,2.461335
1.59,-1.619669,2.559247
1.60,-1.593587,2.657281
1.61,-1.566523,2.755374
1.62,-1.538479,2.853454
1.63,-1.509455,2.951444
1.64,-1.479451,3.049255
1.65,-1.448470,3.146792
1.66,-1.416516,3.243953
1.67,-1.383593,3.340623
1.68,-1.349706,3.436683
1.69,-1.314862,3.532003
1.70,-1.279069,3.626445
1.71,-1.242336,3.719863
1.72,-1.204675,3.812103
1.73,-1.166099,3.903004
1.74,-1.126620,3.992397
1.75,-1.086256,4.080107
1.76,-1.045024,4.165951
1.77,-1.002944,4.249744
1.78,-0.960037,4.331295
1.79,-0.916326,4.410409
1.80,-0.871838,4.486888
1.81,-0.826598,4.560536
1.82,-0.780637,4.631153
1.83,-0.733986,4.698543
1.84,-0.686678,4.762510
1.85,-0.638748,4.822865
1.86,-0.590233,4.879422
1.87,-0.541172,4.932003
1.88,-0.491607,4.980438
1.89,-0.441578,5.024566
1.90,-0.391130,5.064240
1.91,-0.340309,5.099321
1.92,-0.289159,5.129688
1.93,-0.237731,5.155234
1.94,-0.186071,5.175865
1.95,-0.134230,5.191508
1.96,-0.082258,5.202106
1.97,-0.030205,5.207619
1.98,0.021878,5.208028
1.99,0.073939,5.203330
2.00,0.125927,5.193543
2.01,0.177793,5.178703
2.02,0.229485,5.158865
2.03,0.280953,5.134100
2.04,0.332150,5.104497
2.05,0.383028,5.070161
2.06,0.433538,5.031213
2.07,0.483637,4.987787
2.08,0.533280,4.940031
2.09,0.582424,4.888102
2.10,0.631028,4.832169
2.11,0.679054,4.772409
2.12,0.726464,4.709006
2.13,0.773223,4.642151
2.14,0.819296,4.572037
2.15,0.864653,4.498860
2.16,0.909264,4.422820
2.17,0.953101,4.344114
2.18,0.996138,4.262940
2.19,1.038352,4.179493
2.20,1.079721,4.093964
2.21,1.120225,4.006540
2.22,1.159846,3.917404
2.23,1.198568,3.826733
2.24,1.236376,3.734696
2.25,1.273258,3.641455
2.26,1.309202,3.547167
2.27,1.344198,3.451978
2.28,1.378239,3.356028
2.29,1.411317,3.259446
2.30,1.443426,3.162357
2.31,1.474563,3.064872
2.32,1.504723,2.967098
