TIME,ANGLE,ANGULAR_VELOCITY
0.00,4.712389,0.000000
0.01,4.712879,0.098100
0.02,4.714351,0.196200
0.03,4.716803,0.294299
0.04,4.720237,0.392398
0.05,4.724651,0.490493
0.06,4.730047,0.588582
0.07,4.736423,0.686660
0.08,4.743780,0.784723
0.09,4.752117,0.882761
0.10,4.761435,0.980764
0.11,4.771733,1.078720
0.12,4.783009,1.176613
0.13,4.795264,1.274424
0.14,4.808497,1.372132
0.15,4.822707,1.469710
0.16,4.837891,1.567128
0.17,4.854049,1.664354
0.18,4.871177,1.761350
0.19,4.889275,1.858071
0.20,4.908338,1.954472
0.21,4.928363,2.050498
0.22,4.949346,2.146093
0.23,4.971283,2.241194
0.24,4.994168,2.335731
0.25,5.017996,2.429630
0.26,5.042758,2.522812
0.27,5.068449,2.615191
0.28,5.095059,2.706675
0.29,5.122579,2.797167
0.30,5.150999,2.886564
0.31,5.180307,2.974758
0.32,5.210490,3.061635
0.33,5.241535,3.147077
0.34,5.273426,3.230961
0.35,5.306148,3.313157
0.36,5.339683,3.393535
0.37,5.374012,3.471959
0.38,5.409115,3.548290
0.39,5.444971,3.622386
0.40,5.481555,3.694107
0.41,5.518844,3.763306
0.42,5.556812,3.829841
0.43,5.595432,3.893567
0.44,5.634674,3.954342
0.45,5.674508,4.012026
0.46,5.714904,4.066481
0.47,5.755827,4.117574
0.48,5.797244,4.165177
0.49,5.839118,4.209168
0.50,5.881414,4.249430
0.51,5.924094,4.285857
0.52,5.967118,4.318348
0.53,6.010448,4.346813
0.54,6.054041,4.371173
0.55,6.097857,4.391358
0.56,6.141854,4.407309
0.57,6.185989,4.418981
0.58,6.230219,4.426340
0.59,6.274501,4.429363
0.60,6.318792,4.428043
0.61,6.363048,4.422382
0.62,6.407225,4.412398
0.63,6.451282,4.398120
0.64,6.495174,4.379589
0.65,6.538859,4.356858
0.66,6.582297,4.329994
0.67,6.625446,4.299071
0.68,6.668265,4.264176
0.69,6.710716,4.225405
0.70,6.752761,4.182863
0.71,6.794361,4.136662
0.72,6.835482,4.086922
0.73,6.876088,4.033770
0.74,6.916147,3.977336
0.75,6.955625,3.917756
0.76,6.994492,3.855171
0.77,7.032718,3.789720
0.78,7.070277,3.721548
0.79,7.107141,3.650799
0.80,7.143285,3.577617
0.81,7.178686,3.502145
0.82,7.213321,3.424525
0.83,7.247169,3.344898
0.84,7.280212,3.263398
