TIME,ANGLE,ANGULAR_VELOCITY
0.00,4.319690,0.000000
0.01,4.320143,0.090638
0.02,4.321503,0.181310
0.03,4.323770,0.272050
0.04,4.326944,0.362891
0.05,4.331028,0.453866
0.06,4.336022,0.545007
0.07,4.341929,0.636344
0.08,4.348750,0.727906
0.09,4.356488,0.819723
0.10,4.365145,0.911819
0.11,4.374725,1.004220
0.12,4.385231,1.096947
0.13,4.396665,1.190020
0.14,4.409032,1.283454
0.15,4.422335,1.377265
0.16,4.436579,1.471462
0.17,4.451766,1.566051
0.18,4.467901,1.661036
0.19,4.484988,1.756415
0.20,4.503031,1.852182
0.21,4.522033,1.948327
0.22,4.541998,2.044832
0.23,4.562931,2.141677
0.24,4.584833,2.238835
0.25,4.607708,2.336271
0.26,4.631559,2.433946
0.27,4.656388,2.531814
0.28,4.682196,2.629819
0.29,4.708984,2.727903
0.30,4.736754,2.825994
0.31,4.765504,2.924017
0.32,4.795234,3.021888
0.33,4.825941,3.119512
0.34,4.857623,3.216789
0.35,4.890275,3.313608
0.36,4.923893,3.409852
0.37,4.958470,3.505393
0.38,4.993998,3.600095
0.39,5.030469,3.693815
0.40,5.067871,3.786401
0.41,5.106192,3.877694
0.42,5.145420,3.967527
0.43,5.185537,4.055725
0.44,5.226528,4.142111
0.45,5.268373,4.226497
0.46,5.311051,4.308695
0.47,5.354539,4.388511
0.48,5.398812,4.465748
0.49,5.443845,4.540209
0.50,5.489607,4.611695
0.51,5.536068,4.680008
0.52,5.583196,4.744954
0.53,5.630955,4.806339
0.54,5.679310,4.863978
0.55,5.728222,4.917690
0.56,5.777650,4.967302
0.57,5.827553,5.012652
0.58,5.877888,5.053587
0.59,5.928610,5.089967
0.60,5.979672,5.121666
0.61,6.031027,5.148572
0.62,6.082627,5.170588
0.63,6.134423,5.187634
0.64,6.186363,5.199650
0.65,6.238399,5.206590
0.66,6.290478,5.208428
0.67,6.342550,5.205160
0.68,6.394564,5.196795
0.69,6.446469,5.183366
0.70,6.498215,5.164920
0.71,6.549751,5.141526
0.72,6.601029,5.113268
0.73,6.652001,5.080246
0.74,6.702619,5.042577
0.75,6.752837,5.000391
0.76,6.802612,4.953832
0.77,6.851900,4.903055
0.78,6.900659,4.848225
0.79,6.948851,4.789519
0.80,6.996437,4.727117
0.81,7.043382,4.661209
0.82,7.089651,4.591988
0.83,7.135211,4.519649
0.84,7.180034,4.444391
0.85,7.224090,4.366412
0.86,7.267354,4.285909
0.87,7.309800,4.203079
0.88,7.351408,4.118113
0.89,7.392156,4.031202
0.90,7.432026,3.942528
0.91,7.471001,3.852269
0.92,7.509067,3.760597
0.93,7.546209,3.667678
0.94,7.582417,3.573668
0.95,7.617680,3.478717
0.96,7.651989,3.382966
0.97,7.685337,3.286549
0.98,7.717718,3.189590
0.99,7.749127,3.092205
1.00,7.779561,2.994502
1.01,7.809016,2.896579
1.02,7.837492,2.798529
1.03,7.864987,2.700432
1.04,7.891501,2.602364
1.05,7.917034,2.504391
1.06,7.941589,2.406572
1.07,7.965166,2.308960
1.08,7.987769,2.211598
1.09,8.009399,2.114525
1.10,8.030061,2.017772
1.11,8.049756,1.921366
1.12,8.068489,1.825326
1.13,8.086264,1.729666
1.14,8.103084,1.634397
1.15,8.118953,1.539523
1.16,8.133876,1.445044
1.17,8.147855,1.350956
1.18,8.160896,1.257252
1.19,8.173001,1.163920
1.20,8.184176,1.070946
1.21,8.194422,0.978313
1.22,8.203743,0.886000
1.23,8.212143,0.793984
1.24,8.219623,0.702241
1.25,8.226188,0.610745
1.26,8.231839,0.519466
1.27,8.236578,0.428375
1.28,8.240407,0.337441
1.29,8.243327,0.246632
1.30,8.245340,0.155914
1.31,8.246446,0.065255
1.32,8.246645,-0.025380
1.33,8.245938,-0.116025
1.34,8.244325,-0.206712
1.35,8.241804,-0.297477
1.36,8.238375,-0.388352
1.37,8.234036,-0.479370
1.38,8.228787,-0.570563
1.39,8.222624,-0.661960
1.40,8.215547,-0.753591
1.41,8.207552,-0.845483
1.42,8.198636,-0.937663
1.43,8.188797,-1.030153
1.44,8.178032,-1.122975
1.45,8.166337,-1.216147
1.46,8.153708,-1.309686
1.47,8.140142,-1.403604
1.48,8.125634,-1.497910
1.49,8.110182,-1.592610
1.50,8.093781,-1.687706
1.51,8.076427,-1.783194
1.52,8.058116,-1.879068
1.53,8.038844,-1.975316
1.54,8.018608,-2.071919
1.55,7.997405,-2.168854
1.56,7.975230,-2.266093
1.57,7.952082,-2.363601
1.58,7.927957,-2.461335
1.59,7.902854,-2.559247
1.60,7.876772,-2.657281
1.61,7.849709,-2.755374
1.62,7.821664,-2.853454
1.63,7.792640,-2.951444
1.64,7.762636,-3.049255
1.65,7.731656,-3.146792
1.66,7.699702,-3.243953
1.67,7.666778,-3.340623
1.68,7.632891,-3.436683
1.69,7.598047,-3.532003
1.70,7.562254,-3.626445
1.71,7.525522,-3.719863
1.72,7.487861,-3.812103
1.73,7.449284,-3.903004
1.74,7.409806,-3.992397
1.75,7.369442,-4.080107
1.76,7.328210,-4.165951
1.77,7.286129,-4.249744
1.78,7.243222,-4.331295
1.79,7.199512,-4.410409
1.80,7.155023,-4.486888
1.81,7.109783,-4.560536
1.82,7.063822,-4.631153
1.83,7.017171,-4.698543
1.84,6.969863,-4.762510
1.85,6.921933,-4.822865
1.86,6.873418,-4.879422
1.87,6.824358,-4.932003
1.88,6.774792,-4.980438
1.89,6.724763,-5.024566
1.90,6.674316,-5.064240
1.91,6.623494,-5.099321
1.92,6.572345,-5.129688
1.93,6.520916,-5.155234
1.94,6.469257,-5.175865
1.95,6.417415,-5.191508
1.96,6.365443,-5.202106
1.97,6.313390,-5.207619
1.98,6.261308,-5.208028
1.99,6.209247,-5.203330
2.00,6.157258,-5.193543
2.01,6.105393,-5.178703
2.02,6.053701,-5.158865
2.03,6.002232,-5.134100
2.04,5.951035,-5.104497
2.05,5.900158,-5.070161
2.06,5.849647,-5.031213
2.07,5.799548,-4.987787
2.08,5.749906,-4.940031
2.09,5.700762,-4.888102
2.10,5.652157,-4.832169
2.11,5.604131,-4.772409
2.12,5.556721,-4.709006
2.13,5.509962,-4.642151
2.14,5.463889,-4.572037
2.15,5.418532,-4.498860
2.16,5.373921,-4.422820
2.17,5.330084,-4.344114
2.18,5.287047,-4.262940
2.19,5.244833,-4.179493
2.20,5.203464,-4.093964
2.21,5.162960,-4.006540
2.22,5.123339,-3.917404
2.23,5.084617,-3.826733
2.24,5.046809,-3.734696
2.25,5.009927,-3.641455
2.26,4.973983,-3.547167
2.27,4.938987,-3.451978
2.28,4.904946,-3.356028
2.29,4.871869,-3.259446
2.30,4.839759,-3.162357
2.31,4.808623,-3.064872
2.32,4.778463,-2.967098
2.33,4.749281,-2.869131
2.34,4.721080,-2.771060
2.35,4.693860,-2.672964
2.36,4.667621,-2.574916
2.37,4.642362,-2.476981
2.38,4.618081,-2.379215
2.39,4.594777,-2.281668
2.40,4.572447,-2.184383
2.41,4.551088,-2.087397
2.42,4.530697,-1.990739
2.43,4.511272,-1.894434
2.44,4.492808,-1.798499
2.45,4.475301,-1.702948
2.46,4.458747,-1.607790
2.47,4.443144,-1.513026
2.48,4.428485,-1.418657
2.49,4.414769,-1.324678
2.50,4.401991,-1.231079
2.51,4.390146,-1.137849
2.52,4.379232,-1.044973
2.53,4.369246,-0.952431
2.54,4.360183,-0.860203
2.55,4.352041,-0.768267
2.56,4.344817,-0.676596
2.57,4.338508,-0.585163
2.58,4.333113,-0.493940
2.59,4.328629,-0.402896
2.60,4.325054,-0.312000
2.61,4.322388,-0.221220
2.62,4.320630,-0.130522
2.63,4.319778,-0.039873
2.64,4.319832,0.050761
2.65,4.320793,0.141414
2.66,4.322661,0.232120
2.67,4.325436,0.322913
2.68,4.329119,0.413825
2.69,4.333713,0.504888
2.70,4.339218,0.596135
2.71,4.345636,0.687595
2.72,4.352970,0.779296
2.73,4.361223,0.871267
2.74,4.370397,0.963531
2.75,4.380494,1.056112
2.76,4.391520,1.149030
2.77,4.403476,1.242303
2.78,4.416367,1.335947
2.79,4.430196,1.429973
2.80,4.444968,1.524389
2.81,4.460686,1.619200
2.82,4.477353,1.714406
2.83,4.494975,1.810004
2.84,4.513555,1.905984
2.85,4.533096,2.002333
2.86,4.553602,2.099031
2.87,4.575078,2.196055
2.88,4.597525,2.293373
2.89,4.620946,2.390949
2.90,4.645344,2.488738
2.91,4.670721,2.586690
2.92,4.697078,2.684747
2.93,4.724416,2.782844
2.94,4.752735,2.880907
2.95,4.782034,2.978856
2.96,4.812312,3.076600
2.97,4.843565,3.174043
2.98,4.875791,3.271078
2.99,4.908985,3.367590
3.00,4.943141,3.463456
3.01,4.978251,3.558544
3.02,5.014309,3.652715
3.03,5.051302,3.745819
3.04,5.089221,3.837701
3.05,5.128052,3.928197
3.06,5.167780,4.017136
3.07,5.208389,4.104342
3.08,5.249860,4.189631
3.09,5.292174,4.272816
3.10,5.335309,4.353703
