TIME,ANGLE,ANGULAR_VELOCITY
0.00,0.392699,0.000000
0.01,0.392511,-0.037536
0.02,0.391948,-0.075037
0.03,0.391011,-0.112471
0.04,0.389699,-0.149802
0.05,0.388015,-0.186998
0.06,0.385960,-0.224024
0.07,0.383535,-0.260846
0.08,0.380744,-0.297431
0.09,0.377588,-0.333745
0.10,0.374070,-0.369754
0.11,0.370194,-0.405426
0.12,0.365963,-0.440728
0.13,0.361381,-0.475625
0.14,0.356452,-0.510087
0.15,0.351180,-0.544079
0.16,0.345572,-0.577570
0.17,0.339631,-0.610528
0.18,0.333363,-0.642921
0.19,0.326774,-0.674719
0.20,0.319871,-0.705889
0.21,0.312659,-0.736403
0.22,0.305145,-0.766228
0.23,0.297337,-0.795337
0.24,0.289241,-0.823700
0.25,0.280865,-0.851289
0.26,0.272218,-0.878075
0.27,0.263306,-0.904032
0.28,0.254140,-0.929132
0.29,0.244727,-0.953351
0.30,0.235076,-0.976662
0.31,0.225197,-0.999041
0.32,0.215098,-1.020465
0.33,0.204791,-1.040911
0.34,0.194283,-1.060358
0.35,0.183587,-1.078783
0.36,0.172711,-1.096169
0.37,0.161667,-1.112495
0.38,0.150465,-1.127744
0.39,0.139116,-1.141900
0.40,0.127631,-1.154946
0.41,0.116021,-1.166868
0.42,0.104297,-1.177654
0.43,0.092471,-1.187290
0.44,0.080555,-1.195767
0.45,0.068560,-1.203075
0.46,0.056497,-1.209206
0.47,0.044380,-1.214152
0.48,0.032218,-1.217909
0.49,0.020025,-1.220471
0.50,0.007813,-1.221837
0.51,-0.004407,-1.222004
0.52,-0.016623,-1.220972
0.53,-0.028823,-1.218743
0.54,-0.040994,-1.215319
0.55,-0.053125,-1.210704
0.56,-0.065204,-1.204903
0.57,-0.077219,-1.197922
0.58,-0.089159,-1.189770
0.59,-0.101011,-1.180456
0.60,-0.112764,-1.169989
0.61,-0.124407,-1.158382
0.62,-0.135928,-1.145648
0.63,-0.147316,-1.131800
0.64,-0.158560,-1.116854
0.65,-0.169649,-1.100827
0.66,-0.180573,-1.083734
0.67,-0.191321,-1.065597
0.68,-0.201882,-1.046433
0.69,-0.212246,-1.026263
0.70,-0.222404,-1.005109
0.71,-0.232345,-0.982994
0.72,-0.242060,-0.959940
0.73,-0.251541,-0.935972
0.74,-0.260777,-0.911115
0.75,-0.269760,-0.885394
0.76,-0.278482,-0.858837
0.77,-0.286934,-0.831469
0.78,-0.295109,-0.803319
0.79,-0.302998,-0.774415
0.80,-0.310595,-0.744786
0.81,-0.317891,-0.714461
0.82,-0.324882,-0.683471
0.83,-0.331559,-0.651845
0.84,-0.337917,-0.619615
0.85,-0.343949,-0.586811
0.86,-0.349651,-0.553465
0.87,-0.355017,-0.519609
0.88,-0.360042,-0.485276
0.89,-0.364721,-0.450496
0.90,-0.369050,-0.415304
0.91,-0.373026,-0.379732
0.92,-0.376644,-0.343813
0.93,-0.379901,-0.307581
0.94,-0.382794,-0.271068
0.95,-0.385321,-0.234308
0.96,-0.387480,-0.197336
0.97,-0.389267,-0.160184
0.98,-0.390683,-0.122887
0.99,-0.391725,-0.085479
1.00,-0.392392,-0.047993
1.01,-0.392685,-0.010463
1.02,-0.392601,0.027076
1.03,-0.392143,0.064590
1.04,-0.391310,0.102046
1.05,-0.390102,0.139410
1.06,-0.388522,0.176646
1.07,-0.386570,0.213723
1.08,-0.384248,0.250605
1.09,-0.381559,0.287260
1.10,-0.378504,0.323653
1.11,-0.375087,0.359750
1.12,-0.371310,0.395520
1.13,-0.367177,0.430928
1.14,-0.362693,0.465941
1.15,-0.357860,0.500527
1.16,-0.352684,0.534654
1.17,-0.347169,0.568288
1.18,-0.341320,0.601397
1.19,-0.335143,0.633951
1.20,-0.328643,0.665918
1.21,-0.321826,0.697266
1.22,-0.314700,0.727966
1.23,-0.307269,0.757986
1.24,-0.299542,0.787298
1.25,-0.291526,0.815872
1.26,-0.283227,0.843679
1.27,-0.274655,0.870692
1.28,-0.265816,0.896882
1.29,-0.256720,0.922224
1.30,-0.247375,0.946691
1.31,-0.237789,0.970257
1.32,-0.227973,0.992899
1.33,-0.217934,1.014591
1.34,-0.207684,1.035312
1.35,-0.197231,1.055039
1.36,-0.186587,1.073752
1.37,-0.175760,1.091429
1.38,-0.164761,1.108052
1.39,-0.153602,1.123603
1.40,-0.142293,1.138065
1.41,-0.130845,1.151422
1.42,-0.119268,1.163659
1.43,-0.107575,1.174763
1.44,-0.095777,1.184721
1.45,-0.083885,1.193522
1.46,-0.071910,1.201157
1.47,-0.059866,1.207616
1.48,-0.047762,1.212893
1.49,-0.035612,1.216981
1.50,-0.023426,1.219877
1.51,-0.011218,1.221576
1.52,0.001001,1.222078
1.53,0.013219,1.221380
1.54,0.025425,1.219485
1.55,0.037605,1.216393
1.56,0.049749,1.212110
1.57,0.061843,1.206638
1.58,0.073878,1.199986
1.59,0.085839,1.192159
1.60,0.097717,1.183168
1.61,0.109499,1.173021
1.62,0.121173,1.161731
1.63,0.132730,1.149310
1.64,0.144156,1.135771
1.65,0.155441,1.121129
1.66,0.166575,1.105401
1.67,0.177546,1.088604
1.68,0.188343,1.070756
1.69,0.198957,1.051876
1.70,0.209378,1.031984
1.71,0.219594,1.011103
1.72,0.229596,0.989253
1.73,0.239376,0.966459
1.74,0.248923,0.942743
1.75,0.258228,0.918131
1.76,0.267282,0.892648
1.77,0.276078,0.866321
1.78,0.284606,0.839177
1.79,0.292859,0.811242
1.80,0.300828,0.782545
1.81,0.308507,0.753115
1.82,0.315888,0.722981
1.83,0.322965,0.692173
1.84,0.329730,0.660722
1.85,0.336177,0.628657
1.86,0.342301,0.596010
1.87,0.348095,0.562812
1.88,0.353555,0.529095
1.89,0.358676,0.494891
1.90,0.363452,0.460233
1.91,0.367879,0.425152
1.92,0.371953,0.389683
1.93,0.375671,0.353857
1.94,0.379029,0.317709
1.95,0.382024,0.281271
1.96,0.384654,0.244577
1.97,0.386915,0.207660
1.98,0.388807,0.170555
1.99,0.390326,0.133295
2.00,0.391472,0.095914
2.01,0.392244,0.058446
2.02,0.392641,0.020926
2.03,0.392662,-0.016614
2.04,0.392309,-0.054139
2.05,0.391580,-0.091614
2.06,0.390477,-0.129007
2.07,0.389000,-0.166283
2.08,0.387151,-0.203407
2.09,0.384932,-0.240347
2.10,0.382345,-0.277068
2.11,0.379392,-0.313538
2.12,0.376075,-0.349721
2.13,0.372399,-0.385585
2.14,0.368365,-0.421097
2.15,0.363978,-0.456224
2.16,0.359242,-0.490933
2.17,0.354161,-0.525190
2.18,0.348740,-0.558965
2.19,0.342983,-0.592224
2.20,0.336897,-0.624936
2.21,0.330486,-0.657069
2.22,0.323758,-0.688593
2.23,0.316717,-0.719476
2.24,0.309370,-0.749689
2.25,0.301725,-0.779201
2.26,0.293789,-0.807984
2.27,0.285568,-0.836008
2.28,0.277071,-0.863244
2.29,0.268306,-0.889667
2.30,0.259281,-0.915248
2.31,0.250004,-0.939961
2.32,0.240484,-0.963781
2.33,0.230731,-0.986682
2.34,0.220754,-1.008642
2.35,0.210562,-1.029636
2.36,0.200164,-1.049642
2.37,0.189572,-1.068639
2.38,0.178795,-1.086607
2.39,0.167844,-1.103526
2.40,0.156728,-1.119378
2.41,0.145460,-1.134145
2.42,0.134049,-1.147811
2.43,0.122507,-1.160362
2.44,0.110845,-1.171783
2.45,0.099075,-1.182061
2.46,0.087208,-1.191186
2.47,0.075255,-1.199146
2.48,0.063229,-1.205934
2.49,0.051141,-1.211541
2.50,0.039002,-1.215962
2.51,0.026825,-1.219190
2.52,0.014622,-1.221223
2.53,0.002405,-1.222058
2.54,-0.009815,-1.221695
2.55,-0.022025,-1.220133
2.56,-0.034214,-1.217375
2.57,-0.046369,-1.213423
2.58,-0.058478,-1.208282
2.59,-0.070530,-1.201958
2.60,-0.082513,-1.194458
2.61,-0.094415,-1.185791
2.62,-0.106225,-1.175965
2.63,-0.117931,-1.164992
2.64,-0.129521,-1.152885
2.65,-0.140985,-1.139656
2.66,-0.152311,-1.125320
2.67,-0.163488,-1.109893
2.68,-0.174505,-1.093392
2.69,-0.185352,-1.075835
2.70,-0.196018,-1.057241
2.71,-0.206493,-1.037629
2.72,-0.216768,-1.017021
2.73,-0.226831,-0.995439
2.74,-0.236673,-0.972905
2.75,-0.246286,-0.949444
2.76,-0.255659,-0.925079
2.77,-0.264784,-0.899837
2.78,-0.273653,-0.873742
2.79,-0.282256,-0.846823
2.80,-0.290587,-0.819105
2.81,-0.298636,-0.790618
2.82,-0.306397,-0.761390
2.83,-0.313861,-0.731449
2.84,-0.321023,-0.700826
2.85,-0.327876,-0.669551
2.86,-0.334412,-0.637654
2.87,-0.340627,-0.605166
2.88,-0.346514,-0.572118
2.89,-0.352067,-0.538543
2.90,-0.357283,-0.504471
2.91,-0.362155,-0.469936
2.92,-0.366680,-0.434970
2.93,-0.370853,-0.399606
2.94,-0.374671,-0.363876
2.95,-0.378130,-0.327814
2.96,-0.381226,-0.291454
2.97,-0.383958,-0.254828
2.98,-0.386322,-0.217970
2.99,-0.388317,-0.180914
3.00,-0.389940,-0.143694
3.01,-0.391190,-0.106343
3.02,-0.392066,-0.068896
3.03,-0.392568,-0.031387
3.04,-0.392694,0.006151
3.05,-0.392445,0.043684
3.06,-0.391821,0.081176
3.07,-0.390822,0.118595
3.08,-0.389449,0.155907
3.09,-0.387704,0.193077
3.10,-0.385588,0.230072
3.11,-0.383103,0.266857
3.12,-0.380252,0.303400
3.13,-0.377036,0.339667
3.14,-0.373459,0.375623
3.15,-0.369525,0.411237
3.16,-0.365236,0.446474
3.17,-0.360597,0.481303
3.18,-0.355611,0.515689
3.19,-0.350284,0.549602
3.20,-0.344621,0.583008
3.21,-0.338626,0.615875
3.22,-0.332305,0.648173
3.23,-0.325665,0.679870
3.24,-0.318710,0.710935
3.25,-0.311448,0.741337
3.26,-0.303886,0.771048
3.27,-0.296030,0.800037
