TIME,ANGLE,ANGULAR_VELOCITY
0.00,5.497787,0.000000
0.01,5.498134,0.069359
0.02,5.499174,0.138670
0.03,5.500907,0.207885
0.04,5.503331,0.276955
0.05,5.506445,0.345832
0.06,5.510247,0.414467
0.07,5.514734,0.482810
0.08,5.519902,0.550813
0.09,5.525749,0.618426
0.10,5.532269,0.685598
0.11,5.539459,0.752278
0.12,5.547313,0.818415
0.13,5.555825,0.883957
0.14,5.564990,0.948851
0.15,5.574800,1.013044
0.16,5.585248,1.076482
0.17,5.596327,1.139111
0.18,5.608028,1.200876
0.19,5.620342,1.261721
0.20,5.633259,1.321591
0.21,5.646770,1.380429
0.22,5.660864,1.438177
0.23,5.675530,1.494779
0.24,5.690755,1.550177
0.25,5.706529,1.604314
0.26,5.722837,1.657131
0.27,5.739667,1.708571
0.28,5.757004,1.758577
0.29,5.774834,1.807090
0.30,5.793141,1.854056
0.31,5.811909,1.899416
0.32,5.831123,1.943117
0.33,5.850766,1.985103
0.34,5.870820,2.025321
0.35,5.891266,2.063718
0.36,5.912088,2.100245
0.37,5.933265,2.134852
0.38,5.954778,2.167491
0.39,5.976608,2.198119
0.40,5.998734,2.226690
0.41,6.021135,2.253165
0.42,6.043790,2.277506
0.43,6.066678,2.299676
0.44,6.089776,2.319643
0.45,6.113063,2.337377
0.46,6.136516,2.352852
0.47,6.160112,2.366043
0.48,6.183829,2.376932
0.49,6.207643,2.385500
0.50,6.231531,2.391735
0.51,6.255470,2.395627
0.52,6.279436,2.397171
0.53,6.303406,2.396363
0.54,6.327356,2.393205
0.55,6.351262,2.387702
0.56,6.375102,2.379862
0.57,6.398852,2.369698
0.58,6.422488,2.357224
0.59,6.445988,2.342462
0.60,6.469330,2.325431
0.61,6.492490,2.306160
0.62,6.515446,2.284675
0.63,6.538176,2.261010
0.64,6.560659,2.235199
0.65,6.582873,2.207278
0.66,6.604797,2.177290
0.67,6.626412,2.145275
0.68,6.647696,2.111278
0.69,6.668631,2.075347
0.70,6.689197,2.037529
0.71,6.709375,1.997875
0.72,6.729148,1.956437
0.73,6.748498,1.913267
0.74,6.767408,1.868419
0.75,6.785861,1.821950
0.76,6.803842,1.773914
0.77,6.821335,1.724369
0.78,6.838324,1.673372
0.79,6.854797,1.620979
0.80,6.870740,1.567249
0.81,6.886138,1.512239
0.82,6.900980,1.456008
0.83,6.915254,1.398612
0.84,6.928949,1.340109
0.85,6.942053,1.280556
0.86,6.954557,1.220010
0.87,6.966450,1.158526
0.88,6.977724,1.096162
0.89,6.988371,1.032970
0.90,6.998381,0.969008
0.91,7.007748,0.904327
0.92,7.016465,0.838982
0.93,7.024526,0.773026
0.94,7.031924,0.706510
0.95,7.038654,0.639487
0.96,7.044712,0.572007
0.97,7.050093,0.504120
0.98,7.054793,0.435878
0.99,7.058810,0.367329
1.00,7.062139,0.298522
1.01,7.064779,0.229507
1.02,7.066729,0.160333
1.03,7.067986,0.091047
1.04,7.068550,0.021697
1.05,7.068420,-0.047667
1.06,7.067596,-0.116998
1.07,7.066080,-0.186248
1.08,7.063872,-0.255369
1.09,7.060973,-0.324311
1.10,7.057386,-0.393027
1.11,7.053114,-0.461467
1.12,7.048158,-0.529582
1.13,7.042523,-0.597322
1.14,7.036213,-0.664637
1.15,7.029232,-0.731477
1.16,7.021585,-0.797789
1.17,7.013278,-0.863523
1.18,7.004317,-0.928625
1.19,6.994708,-0.993043
1.20,6.984458,-1.056723
1.21,6.973576,-1.119611
1.22,6.962069,-1.181653
1.23,6.949946,-1.242792
1.24,6.937216,-1.302973
1.25,6.923890,-1.362139
1.26,6.909977,-1.420234
1.27,6.895489,-1.477201
1.28,6.880437,-1.532982
1.29,6.864834,-1.587519
1.30,6.848691,-1.640755
1.31,6.832023,-1.692632
1.32,6.814843,-1.743093
