TIME,ANGLE,ANGULAR_VELOCITY
0.00,2.748894,0.000000
0.01,2.748706,-0.037547
0.02,2.748143,-0.075128
0.03,2.747203,-0.112777
0.04,2.745887,-0.150528
0.05,2.744192,-0.188415
0.06,2.742118,-0.226473
0.07,2.739662,-0.264736
0.08,2.736822,-0.303237
0.09,2.733596,-0.342012
0.10,2.729981,-0.381095
0.11,2.725973,-0.420521
0.12,2.721569,-0.460324
0.13,2.716765,-0.500539
0.14,2.711557,-0.541202
0.15,2.705940,-0.582348
0.16,2.699908,-0.624011
0.17,2.693458,-0.666228
0.18,2.686582,-0.709033
0.19,2.679275,-0.752464
0.20,2.671530,-0.796555
0.21,2.663341,-0.841343
0.22,2.654701,-0.886864
0.23,2.645602,-0.933154
0.24,2.636035,-0.980248
0.25,2.625994,-1.028184
0.26,2.615469,-1.076998
0.27,2.604451,-1.126725
0.28,2.592931,-1.177402
0.29,2.580899,-1.229064
0.30,2.568346,-1.281748
0.31,2.555261,-1.335488
0.32,2.541633,-1.390319
0.33,2.527451,-1.446275
0.34,2.512704,-1.503391
0.35,2.497379,-1.561700
0.36,2.481465,-1.621234
0.37,2.464950,-1.682024
0.38,2.447821,-1.744100
0.39,2.430064,-1.807492
0.40,2.411666,-1.872226
0.41,2.392615,-1.938329
0.42,2.372895,-2.005824
0.43,2.352494,-2.074734
0.44,2.331396,-2.145077
0.45,2.309587,-2.216871
0.46,2.287053,-2.290129
0.47,2.263780,-2.364861
0.48,2.239751,-2.441076
0.49,2.214953,-2.518775
0.50,2.189371,-2.597957
0.51,2.162989,-2.678617
0.52,2.135794,-2.760743
0.53,2.107769,-2.844319
0.54,2.078902,-2.929322
0.55,2.049178,-3.015722
0.56,2.018583,-3.103483
0.57,1.987104,-3.192562
0.58,1.954728,-3.282907
0.59,1.921442,-3.374457
0.60,1.887235,-3.467143
0.61,1.852096,-3.560888
0.62,1.816014,-3.655601
0.63,1.778981,-3.751183
0.64,1.740988,-3.847526
0.65,1.702028,-3.944506
0.66,1.662096,-4.041992
0.67,1.621187,-4.139839
0.68,1.579299,-4.237889
0.69,1.536429,-4.335973
0.70,1.492580,-4.433911
0.71,1.447752,-4.531507
0.72,1.401951,-4.628557
0.73,1.355184,-4.724843
0.74,1.307458,-4.820136
0.75,1.258785,-4.914197
0.76,1.209179,-5.006778
0.77,1.158655,-5.097621
0.78,1.107233,-5.186460
0.79,1.054934,-5.273024
0.80,1.001781,-5.357035
0.81,0.947802,-5.438215
0.82,0.893027,-5.516282
0.83,0.837488,-5.590957
0.84,0.781220,-5.661960
0.85,0.724262,-5.729020
0.86,0.666654,-5.791872
0.87,0.608439,-5.850259
0.88,0.549664,-5.903938
0.89,0.490377,-5.952680
0.90,0.430628,-5.996273
0.91,0.370469,-6.034521
0.92,0.309956,-6.067253
0.93,0.249143,-6.094319
0.94,0.188089,-6.115594
0.95,0.126851,-6.130977
0.96,0.065489,-6.140396
0.97,0.004063,-6.143806
0.98,-0.057367,-6.141192
0.99,-0.118741,-6.132566
1.00,-0.179998,-6.117968
1.01,-0.241080,-6.097468
1.02,-0.301928,-6.071162
1.03,-0.362485,-6.039171
1.04,-0.422693,-6.001642
1.05,-0.482500,-5.958746
1.06,-0.541851,-5.910674
1.07,-0.600696,-5.857634
1.08,-0.658988,-5.799856
1.09,-0.716679,-5.737581
1.10,-0.773725,-5.671062
1.11,-0.830087,-5.600565
1.12,-0.885724,-5.526360
1.13,-0.940602,-5.448726
1.14,-0.994688,-5.367941
1.15,-1.047952,-5.284288
1.16,-1.100365,-5.198046
1.17,-1.151905,-5.109492
1.18,-1.202548,-5.018899
1.19,-1.252277,-4.926533
1.20,-1.301074,-4.832653
1.21,-1.348926,-4.737509
1.22,-1.395821,-4.641341
1.23,-1.441750,-4.544380
1.24,-1.486706,-4.446843
1.25,-1.530686,-4.348940
1.26,-1.573685,-4.250864
1.27,-1.615703,-4.152800
1.28,-1.656741,-4.054917
1.29,-1.696802,-3.957375
1.30,-1.735890,-3.860319
1.31,-1.774011,-3.763885
1.32,-1.811171,-3.668196
1.33,-1.847378,-3.573362
1.34,-1.882641,-3.479484
1.35,-1.916971,-3.386653
1.36,-1.950378,-3.294948
1.37,-1.982874,-3.204440
1.38,-2.014471,-3.115191
1.39,-2.045182,-3.027253
1.40,-2.075020,-2.940670
1.41,-2.104000,-2.855481
1.42,-2.132135,-2.771715
1.43,-2.159439,-2.689396
1.44,-2.185928,-2.608541
1.45,-2.211615,-2.529163
1.46,-2.236516,-2.451267
1.47,-2.260645,-2.374857
1.48,-2.284018,-2.299929
1.49,-2.306649,-2.226476
1.50,-2.328552,-2.154490
1.51,-2.349743,-2.083955
1.52,-2.370236,-2.014857
1.53,-2.390045,-1.947176
1.54,-2.409184,-1.880890
1.55,-2.427667,-1.815976
1.56,-2.445508,-1.752409
1.57,-2.462720,-1.690160
1.58,-2.479316,-1.629202
1.59,-2.495308,-1.569504
1.60,-2.510710,-1.511035
1.61,-2.525533,-1.453763
1.62,-2.539789,-1.397655
1.63,-2.553490,-1.342677
1.64,-2.566646,-1.288794
1.65,-2.579269,-1.235973
1.66,-2.591369,-1.184178
1.67,-2.602956,-1.133373
1.68,-2.614040,-1.083522
1.69,-2.624630,-1.034590
1.70,-2.634735,-0.986540
1.71,-2.644363,-0.939336
1.72,-2.653524,-0.892942
1.73,-2.662225,-0.847321
1.74,-2.670473,-0.802439
1.75,-2.678276,-0.758257
1.76,-2.685640,-0.714741
1.77,-2.692573,-0.671855
1.78,-2.699079,-0.629562
1.79,-2.705166,-0.587828
1.80,-2.710838,-0.546616
1.81,-2.716100,-0.505891
1.82,-2.720957,-0.465619
1.83,-2.725414,-0.425763
1.84,-2.729473,-0.386290
1.85,-2.733140,-0.347163
1.86,-2.736418,-0.308350
1.87,-2.739308,-0.269814
1.88,-2.741815,-0.231522
1.89,-2.743940,-0.193439
1.90,-2.745684,-0.155531
1.91,-2.747051,-0.117764
1.92,-2.748040,-0.080103
1.93,-2.748653,-0.042515
1.94,-2.748890,-0.004966
1.95,-2.748752,0.032579
1.96,-2.748239,0.070154
1.97,-2.747349,0.107792
1.98,-2.746082,0.145528
1.99,-2.744438,0.183395
2.00,-2.742414,0.221428
2.01,-2.740009,0.259662
2.02,-2.737220,0.298130
2.03,-2.734045,0.336867
2.04,-2.730482,0.375907
2.05,-2.726526,0.415285
2.06,-2.722175,0.455037
2.07,-2.717424,0.495195
2.08,-2.712269,0.535797
2.09,-2.706706,0.576876
2.10,-2.700730,0.618469
2.11,-2.694335,0.660611
2.12,-2.687516,0.703337
2.13,-2.680266,0.746682
2.14,-2.672580,0.790684
2.15,-2.664450,0.835378
2.16,-2.655870,0.880800
2.17,-2.646832,0.926986
2.18,-2.637328,0.973972
2.19,-2.627350,1.021794
2.20,-2.616889,1.070490
2.21,-2.605937,1.120094
2.22,-2.594484,1.170643
2.23,-2.582521,1.222173
2.24,-2.570037,1.274720
2.25,-2.557023,1.328318
2.26,-2.543467,1.383002
2.27,-2.529359,1.438808
2.28,-2.514687,1.495769
2.29,-2.499440,1.553918
2.30,-2.483605,1.613288
2.31,-2.467170,1.673910
2.32,-2.450122,1.735814
2.33,-2.432449,1.799030
2.34,-2.414137,1.863586
2.35,-2.395173,1.929506
2.36,-2.375542,1.996816
2.37,-2.355232,2.065537
2.38,-2.334227,2.135690
2.39,-2.312513,2.207291
2.40,-2.290076,2.280355
2.41,-2.266901,2.354892
2.42,-2.242973,2.430910
2.43,-2.218278,2.508412
2.44,-2.192800,2.587399
2.45,-2.166525,2.667864
2.46,-2.139438,2.749797
2.47,-2.111524,2.833182
2.48,-2.082770,2.917998
2.49,-2.053160,3.004215
2.50,-2.022681,3.091798
2.51,-1.991319,3.180706
2.52,-1.959062,3.270886
2.53,-1.925897,3.362281
2.54,-1.891813,3.454822
2.55,-1.856797,3.548431
2.56,-1.820841,3.643021
2.57,-1.783934,3.738495
2.58,-1.746068,3.834743
2.59,-1.707237,3.931647
2.60,-1.667434,4.029074
2.61,-1.626654,4.126882
2.62,-1.584895,4.224914
2.63,-1.542156,4.323004
2.64,-1.498436,4.420972
2.65,-1.453737,4.518625
2.66,-1.408065,4.615759
2.67,-1.361425,4.712159
2.68,-1.313825,4.807597
2.69,-1.265277,4.901836
2.70,-1.215793,4.994627
2.71,-1.165390,5.085715
2.72,-1.114085,5.174834
2.73,-1.061901,5.261714
2.74,-1.008859,5.346080
2.75,-0.954988,5.427650
2.76,-0.900317,5.506145
2.77,-0.844877,5.581284
2.78,-0.788703,5.652789
2.79,-0.731834,5.720386
2.80,-0.674309,5.783809
2.81,-0.616172,5.842801
2.82,-0.557469,5.897117
2.83,-0.498247,5.946525
2.84,-0.438555,5.990809
2.85,-0.378448,6.029775
2.86,-0.317978,6.063246
2.87,-0.257202,6.091069
2.88,-0.196176,6.113116
2.89,-0.134959,6.129283
2.90,-0.073610,6.139494
2.91,-0.012189,6.143701
2.92,0.049244,6.141883
2.93,0.110628,6.134051
2.94,0.171905,6.120240
2.95,0.233013,6.100515
2.96,0.293896,6.074970
2.97,0.354494,6.043723
2.98,0.414751,6.006918
2.99,0.474614,5.964721
3.00,0.534029,5.917322
3.01,0.592944,5.864927
3.02,0.651311,5.807762
3.03,0.709084,5.746067
3.04,0.766218,5.680095
3.05,0.822673,5.610108
3.06,0.878408,5.536378
3.07,0.933389,5.459181
3.08,0.987581,5.378797
3.09,1.040955,5.295507
3.10,1.093482,5.209592
3.11,1.145139,5.121328
3.12,1.195902,5.030989
3.13,1.245753,4.938843
3.14,1.294674,4.845148
3.15,1.342651,4.750157
3.16,1.389673,4.654111
3.17,1.435731,4.557242
3.18,1.480816,4.459770
3.19,1.524925,4.361903
3.20,1.568054,4.263840
3.21,1.610202,4.165764
3.22,1.651369,4.067847
3.23,1.691560,3.970252
3.24,1.730776,3.873124
3.25,1.769024,3.776600
3.26,1.806310,3.680805
3.27,1.842643,3.585852
3.28,1.878031,3.491843
3.29,1.912483,3.398868
3.30,1.946012,3.307010
3.31,1.978627,3.216341
3.32,2.010343,3.126922
3.33,2.041170,3.038807
3.34,2.071123,2.952043
3.35,2.100216,2.866668
3.36,2.128461,2.782712
3.37,2.155875,2.700200
3.38,2.182470,2.619151
3.39,2.208263,2.539577
3.40,2.233267,2.461485
3.41,2.257497,2.384878
3.42,2.280969,2.309754
3.43,2.303697,2.236107
3.44,2.325696,2.163927
3.45,2.346981,2.093202
3.46,2.367565,2.023915
3.47,2.387464,1.956047
3.48,2.406691,1.889578
3.49,2.425260,1.824484
3.50,2.443185,1.760740
3.51,2.460479,1.698319
3.52,2.477156,1.637191
3.53,2.493227,1.577328
3.54,2.508706,1.518699
3.55,2.523605,1.461270
3.56,2.537936,1.405010
3.57,2.551709,1.349885
3.58,2.564937,1.295860
3.59,2.577630,1.242900
3.60,2.589798,1.190971
3.61,2.601453,1.140037
3.62,2.612602,1.090062
3.63,2.623257,1.041010
3.64,2.633426,0.992846
3.65,2.643117,0.945532
3.66,2.652339,0.899033
3.67,2.661100,0.853312
3.68,2.669408,0.808334
3.69,2.677269,0.764062
