TIME,ANGLE,ANGULAR_VELOCITY
0.00,3.665191,0.000000
0.00,3.665191,0.000490
0.00,3.665191,0.000981
0.00,3.665192,0.001472
0.00,3.665192,0.001962
0.00,3.665192,0.002453
0.00,3.665192,0.002943
0.00,3.665192,0.003434
0.00,3.665193,0.003924
0.00,3.665193,0.004415
0.00,3.665194,0.004905
0.00,3.665194,0.005396
0.00,3.665195,0.005886
0.00,3.665195,0.006377
0.00,3.665196,0.006867
0.00,3.665197,0.007358
0.00,3.665197,0.007848
0.00,3.665198,0.008339
0.00,3.665199,0.008829
0.00,3.665200,0.009320
0.00,3.665201,0.009810
0.00,3.665202,0.010301
0.00,3.665203,0.010791
0.00,3.665204,0.011282
0.00,3.665205,0.011772
0.00,3.665206,0.012263
0.00,3.665207,0.012753
0.00,3.665209,0.013244
0.00,3.665210,0.013734
0.00,3.665211,0.014225
0.00,3.665213,0.014715
0.00,3.665214,0.015206
0.00,3.665216,0.015696
0.00,3.665217,0.016187
0.00,3.665219,0.016677
0.00,3.665221,0.017168
0.00,3.665222,0.017658
0.00,3.665224,0.018149
0.00,3.665226,0.018639
0.00,3.665228,0.019130
0.00,3.665230,0.019620
0.00,3.665232,0.020111
0.00,3.665234,0.020601
0.00,3.665236,0.021092
0.00,3.665238,0.021583
0.00,3.665240,0.022073
0.00,3.665242,0.022564
0.00,3.665244,0.023054
0.00,3.665247,0.023545
0.00,3.665249,0.024035
0.01,3.665252,0.024526
0.01,3.665254,0.025016
0.01,3.665256,0.025507
0.01,3.665259,0.025997
0.01,3.665262,0.026488
0.01,3.665264,0.026979
0.01,3.665267,0.027469
0.01,3.665270,0.027960
0.01,3.665273,0.028450
0.01,3.665275,0.028941
0.01,3.665278,0.029431
0.01,3.665281,0.029922
0.01,3.665284,0.030413
0.01,3.665287,0.030903
0.01,3.665290,0.031394
0.01,3.665293,0.031884
0.01,3.665297,0.032375
0.01,3.665300,0.032865
0.01,3.665303,0.033356
0.01,3.665307,0.033847
0.01,3.665310,0.034337
0.01,3.665313,0.034828
0.01,3.665317,0.035318
0.01,3.665320,0.035809
0.01,3.665324,0.036300
0.01,3.665328,0.036790
0.01,3.665331,0.037281
0.01,3.665335,0.037772
0.01,3.665339,0.038262
0.01,3.665343,0.038753
0.01,3.665346,0.039243
0.01,3.665350,0.039734
0.01,3.665354,0.040225
0.01,3.665358,0.040715
0.01,3.665362,0.041206
0.01,3.665367,0.041697
0.01,3.665371,0.042187
0.01,3.665375,0.042678
0.01,3.665379,0.043169
0.01,3.665384,0.043659
0.01,3.665388,0.044150
0.01,3.665392,0.044641
0.01,3.665397,0.045131
0.01,3.665401,0.045622
0.01,3.665406,0.046113
0.01,3.665410,0.046603
0.01,3.665415,0.047094
0.01,3.665420,0.047585
0.01,3.665425,0.048075
0.01,3.665429,0.048566
0.01,3.665434,0.049057
0.01,3.665439,0.049547
0.01,3.665444,0.050038
0.01,3.665449,0.050529
0.01,3.665454,0.051020
0.01,3.665459,0.051510
0.01,3.665464,0.052001
0.01,3.665470,0.052492
0.01,3.665475,0.052983
0.01,3.665480,0.053473
0.01,3.665486,0.053964
0.01,3.665491,0.054455
0.01,3.665496,0.054945
0.01,3.665502,0.055436
0.01,3.665507,0.055927
0.01,3.665513,0.056418
0.01,3.665519,0.056909
0.01,3.665524,0.057399
0.01,3.665530,0.057890
0.01,3.665536,0.058381
0.01,3.665542,0.058872
0.01,3.665548,0.059363
0.01,3.665554,0.059853
0.01,3.665559,0.060344
0.01,3.665566,0.060835
0.01,3.665572,0.061326
0.01,3.665578,0.061817
0.01,3.665584,0.062307
0.01,3.665590,0.062798
0.01,3.665596,0.063289
0.01,3.665603,0.063780
0.01,3.665609,0.064271
0.01,3.665616,0.064762
0.01,3.665622,0.065252
0.01,3.665629,0.065743
0.01,3.665635,0.066234
0.01,3.665642,0.066725
0.01,3.665648,0.067216
0.01,3.665655,0.067707
0.01,3.665662,0.068198
0.01,3.665669,0.068689
0.01,3.665676,0.069180
0.01,3.665683,0.069670
0.01,3.665690,0.070161
0.01,3.665697,0.070652
0.01,3.665704,0.071143
0.01,3.665711,0.071634
0.01,3.665718,0.072125
0.01,3.665725,0.072616
0.01,3.665732,0.073107
0.01,3.665740,0.073598
0.02,3.665747,0.074089
0.02,3.665754,0.074580
0.02,3.665762,0.075071
0.02,3.665769,0.075562
0.02,3.665777,0.076053
0.02,3.665785,0.076544
0.02,3.665792,0.077035
0.02,3.665800,0.077526
0.02,3.665808,0.078017
0.02,3.665815,0.078508
0.02,3.665823,0.078999
0.02,3.665831,0.079490
0.02,3.665839,0.079981
0.02,3.665847,0.080472
0.02,3.665855,0.080963
0.02,3.665863,0.081454
0.02,3.665871,0.081945
0.02,3.665880,0.082436
0.02,3.665888,0.082927
0.02,3.665896,0.083419
0.02,3.665905,0.083910
0.02,3.665913,0.084401
0.02,3.665921,0.084892
0.02,3.665930,0.085383
0.02,3.665938,0.085874
0.02,3.665947,0.086365
0.02,3.665956,0.086856
0.02,3.665964,0.087348
0.02,3.665973,0.087839
0.02,3.665982,0.088330
0.02,3.665991,0.088821
0.02,3.666000,0.089312
0.02,3.666008,0.089803
0.02,3.666017,0.090295
0.02,3.666026,0.090786
0.02,3.666036,0.091277
0.02,3.666045,0.091768
0.02,3.666054,0.092259
0.02,3.666063,0.092751
0.02,3.666072,0.093242
0.02,3.666082,0.093733
0.02,3.666091,0.094224
0.02,3.666100,0.094716
0.02,3.666110,0.095207
0.02,3.666119,0.095698
0.02,3.666129,0.096189
0.02,3.666139,0.096681
0.02,3.666148,0.097172
0.02,3.666158,0.097663
0.02,3.666168,0.098155
0.02,3.666178,0.098646
0.02,3.666187,0.099137
0.02,3.666197,0.099629
0.02,3.666207,0.100120
0.02,3.666217,0.100611
0.02,3.666227,0.101103
0.02,3.666238,0.101594
0.02,3.666248,0.102086
0.02,3.666258,0.102577
0.02,3.666268,0.103068
0.02,3.666278,0.103560
0.02,3.666289,0.104051
0.02,3.666299,0.104543
0.02,3.666310,0.105034
0.02,3.666320,0.105526
0.02,3.666331,0.106017
0.02,3.666341,0.106508
0.02,3.666352,0.107000
0.02,3.666363,0.107491
0.02,3.666373,0.107983
0.02,3.666384,0.108474
0.02,3.666395,0.108966
0.02,3.666406,0.109457
0.02,3.666417,0.109949
0.02,3.666428,0.110441
0.02,3.666439,0.110932
0.02,3.666450,0.111424
0.02,3.666461,0.111915
0.02,3.666472,0.112407
0.02,3.666484,0.112898
0.02,3.666495,0.113390
0.02,3.666506,0.113882
0.02,3.666518,0.114373
0.02,3.666529,0.114865
0.02,3.666541,0.115356
0.02,3.666552,0.115848
0.02,3.666564,0.116340
0.02,3.666575,0.116831
0.02,3.666587,0.117323
0.02,3.666599,0.117815
0.02,3.666611,0.118307
0.02,3.666622,0.118798
0.02,3.666634,0.119290
0.02,3.666646,0.119782
0.02,3.666658,0.120273
0.02,3.666670,0.120765
0.02,3.666682,0.121257
0.02,3.666694,0.121749
0.02,3.666707,0.122240
0.02,3.666719,0.122732
0.03,3.666731,0.123224
0.03,3.666743,0.123716
0.03,3.666756,0.124208
0.03,3.666768,0.124699
0.03,3.666781,0.125191
0.03,3.666793,0.125683
0.03,3.666806,0.126175
0.03,3.666818,0.126667
0.03,3.666831,0.127159
0.03,3.666844,0.127651
0.03,3.666856,0.128143
0.03,3.666869,0.128634
0.03,3.666882,0.129126
0.03,3.666895,0.129618
0.03,3.666908,0.130110
0.03,3.666921,0.130602
0.03,3.666934,0.131094
0.03,3.666947,0.131586
0.03,3.666960,0.132078
0.03,3.666974,0.132570
0.03,3.666987,0.133062
0.03,3.667000,0.133554
0.03,3.667014,0.134046
0.03,3.667027,0.134538
0.03,3.667040,0.135030
0.03,3.667054,0.135522
0.03,3.667067,0.136015
0.03,3.667081,0.136507
0.03,3.667095,0.136999
0.03,3.667108,0.137491
0.03,3.667122,0.137983
0.03,3.667136,0.138475
0.03,3.667150,0.138967
0.03,3.667164,0.139459
0.03,3.667178,0.139952
0.03,3.667192,0.140444
0.03,3.667206,0.140936
0.03,3.667220,0.141428
0.03,3.667234,0.141920
0.03,3.667248,0.142413
0.03,3.667262,0.142905
0.03,3.667277,0.143397
0.03,3.667291,0.143889
0.03,3.667305,0.144382
0.03,3.667320,0.144874
0.03,3.667334,0.145366
0.03,3.667349,0.145859
0.03,3.667363,0.146351
0.03,3.667378,0.146843
0.03,3.667393,0.147336
0.03,3.667407,0.147828
0.03,3.667422,0.148320
0.03,3.667437,0.148813
0.03,3.667452,0.149305
0.03,3.667467,0.149798
0.03,3.667482,0.150290
0.03,3.667497,0.150782
0.03,3.667512,0.151275
0.03,3.667527,0.151767
0.03,3.667542,0.152260
0.03,3.667557,0.152752
0.03,3.667573,0.153245
0.03,3.667588,0.153737
0.03,3.667603,0.154230
0.03,3.667619,0.154723
0.03,3.667634,0.155215
0.03,3.667650,0.155708
0.03,3.667665,0.156200
0.03,3.667681,0.156693
0.03,3.667697,0.157185
0.03,3.667712,0.157678
0.03,3.667728,0.158171
0.03,3.667744,0.158663
0.03,3.667760,0.159156
0.03,3.667776,0.159649
0.03,3.667792,0.160141
0.03,3.667808,0.160634
0.03,3.667824,0.161127
0.03,3.667840,0.161620
0.03,3.667856,0.162112
0.03,3.667872,0.162605
0.03,3.667889,0.163098
0.03,3.667905,0.163591
0.03,3.667921,0.164083
0.03,3.667938,0.164576
0.03,3.667954,0.165069
0.03,3.667971,0.165562
0.03,3.667987,0.166055
0.03,3.668004,0.166548
0.03,3.668020,0.167041
0.03,3.668037,0.167533
0.03,3.668054,0.168026
0.03,3.668071,0.168519
0.03,3.668088,0.169012
0.03,3.668104,0.169505
0.03,3.668121,0.169998
0.03,3.668138,0.170491
0.03,3.668155,0.170984
0.03,3.668173,0.171477
0.03,3.668190,0.171970
0.04,3.668207,0.172463
0.04,3.668224,0.172956
0.04,3.668241,0.173449
0.04,3.668259,0.173942
0.04,3.668276,0.174436
0.04,3.668294,0.174929
0.04,3.668311,0.175422
0.04,3.668329,0.175915
0.04,3.668346,0.176408
0.04,3.668364,0.176901
0.04,3.668382,0.177395
0.04,3.668399,0.177888
0.04,3.668417,0.178381
0.04,3.668435,0.178874
0.04,3.668453,0.179367
0.04,3.668471,0.179861
0.04,3.668489,0.180354
0.04,3.668507,0.180847
0.04,3.668525,0.181341
0.04,3.668543,0.181834
0.04,3.668561,0.182327
0.04,3.668579,0.182821
0.04,3.668598,0.183314
0.04,3.668616,0.183807
0.04,3.668634,0.184301
0.04,3.668653,0.184794
0.04,3.668671,0.185288
0.04,3.668690,0.185781
0.04,3.668708,0.186275
0.04,3.668727,0.186768
0.04,3.668746,0.187262
0.04,3.668764,0.187755
0.04,3.668783,0.188249
0.04,3.668802,0.188742
0.04,3.668821,0.189236
0.04,3.668840,0.189729
0.04,3.668859,0.190223
0.04,3.668878,0.190717
0.04,3.668897,0.191210
0.04,3.668916,0.191704
0.04,3.668935,0.192197
0.04,3.668954,0.192691
0.04,3.668974,0.193185
0.04,3.668993,0.193679
0.04,3.669012,0.194172
0.04,3.669032,0.194666
0.04,3.669051,0.195160
0.04,3.669071,0.195654
0.04,3.669090,0.196147
0.04,3.669110,0.196641
0.04,3.669130,0.197135
0.04,3.669149,0.197629
0.04,3.669169,0.198123
0.04,3.669189,0.198617
0.04,3.669209,0.199110
0.04,3.669229,0.199604
0.04,3.669249,0.200098
0.04,3.669269,0.200592
0.04,3.669289,0.201086
0.04,3.669309,0.201580
0.04,3.669329,0.202074
0.04,3.669349,0.202568
0.04,3.669369,0.203062
0.04,3.669390,0.203556
0.04,3.669410,0.204050
0.04,3.669431,0.204544
0.04,3.669451,0.205038
0.04,3.669472,0.205533
0.04,3.669492,0.206027
0.04,3.669513,0.206521
0.04,3.669533,0.207015
0.04,3.669554,0.207509
0.04,3.669575,0.208003
0.04,3.669596,0.208498
0.04,3.669616,0.208992
0.04,3.669637,0.209486
0.04,3.669658,0.209980
0.04,3.669679,0.210475
0.04,3.669700,0.210969
0.04,3.669721,0.211463
0.04,3.669743,0.211958
0.04,3.669764,0.212452
0.04,3.669785,0.212946
0.04,3.669806,0.213441
0.04,3.669828,0.213935
0.04,3.669849,0.214430
0.04,3.669870,0.214924
0.04,3.669892,0.215419
0.04,3.669914,0.215913
0.04,3.669935,0.216408
0.04,3.669957,0.216902
0.04,3.669978,0.217397
0.04,3.670000,0.217891
0.04,3.670022,0.218386
0.04,3.670044,0.218880
0.04,3.670066,0.219375
0.04,3.670088,0.219870
0.04,3.670110,0.220364
0.04,3.670132,0.220859
0.05,3.670154,0.221354
0.05,3.670176,0.221848
0.05,3.670198,0.222343
0.05,3.670220,0.222838
0.05,3.670243,0.223333
0.05,3.670265,0.223827
0.05,3.670287,0.224322
0.05,3.670310,0.224817
0.05,3.670332,0.225312
0.05,3.670355,0.225807
0.05,3.670377,0.226302
0.05,3.670400,0.226797
0.05,3.670423,0.227291
0.05,3.670445,0.227786
0.05,3.670468,0.228281
0.05,3.670491,0.228776
0.05,3.670514,0.229271
0.05,3.670537,0.229766
0.05,3.670560,0.230261
0.05,3.670583,0.230756
0.05,3.670606,0.231251
0.05,3.670629,0.231747
0.05,3.670652,0.232242
0.05,3.670675,0.232737
0.05,3.670699,0.233232
0.05,3.670722,0.233727
0.05,3.670745,0.234222
0.05,3.670769,0.234718
0.05,3.670792,0.235213
0.05,3.670816,0.235708
0.05,3.670839,0.236203
0.05,3.670863,0.236699
0.05,3.670887,0.237194
0.05,3.670910,0.237689
0.05,3.670934,0.238185
0.05,3.670958,0.238680
0.05,3.670982,0.239175
0.05,3.671006,0.239671
0.05,3.671030,0.240166
0.05,3.671054,0.240662
0.05,3.671078,0.241157
0.05,3.671102,0.241653
0.05,3.671126,0.242148
0.05,3.671150,0.242644
0.05,3.671175,0.243139
0.05,3.671199,0.243635
0.05,3.671223,0.244130
0.05,3.671248,0.244626
0.05,3.671272,0.245122
0.05,3.671297,0.245617
0.05,3.671321,0.246113
0.05,3.671346,0.246609
0.05,3.671370,0.247104
0.05,3.671395,0.247600
0.05,3.671420,0.248096
0.05,3.671445,0.248592
0.05,3.671470,0.249087
0.05,3.671494,0.249583
0.05,3.671519,0.250079
0.05,3.671544,0.250575
0.05,3.671569,0.251071
0.05,3.671595,0.251567
0.05,3.671620,0.252063
0.05,3.671645,0.252559
0.05,3.671670,0.253055
0.05,3.671696,0.253551
0.05,3.671721,0.254047
0.05,3.671746,0.254543
0.05,3.671772,0.255039
0.05,3.671797,0.255535
0.05,3.671823,0.256031
0.05,3.671848,0.256527
0.05,3.671874,0.257023
0.05,3.671900,0.257519
0.05,3.671925,0.258016
0.05,3.671951,0.258512
0.05,3.671977,0.259008
0.05,3.672003,0.259504
0.05,3.672029,0.260001
0.05,3.672055,0.260497
0.05,3.672081,0.260993
0.05,3.672107,0.261489
0.05,3.672133,0.261986
0.05,3.672159,0.262482
0.05,3.672186,0.262979
0.05,3.672212,0.263475
0.05,3.672238,0.263972
0.05,3.672265,0.264468
0.05,3.672291,0.264964
0.05,3.672318,0.265461
0.05,3.672344,0.265958
0.05,3.672371,0.266454
0.05,3.672398,0.266951
0.05,3.672424,0.267447
0.05,3.672451,0.267944
0.05,3.672478,0.268441
0.05,3.672505,0.268937
0.05,3.672531,0.269434
0.05,3.672558,0.269931
0.05,3.672585,0.270427
0.06,3.672612,0.270924
0.06,3.672640,0.271421
0.06,3.672667,0.271918
0.06,3.672694,0.272415
0.06,3.672721,0.272911
0.06,3.672748,0.273408
0.06,3.672776,0.273905
0.06,3.672803,0.274402
0.06,3.672831,0.274899
0.06,3.672858,0.275396
0.06,3.672886,0.275893
0.06,3.672913,0.276390
0.06,3.672941,0.276887
0.06,3.672969,0.277384
0.06,3.672996,0.277881
0.06,3.673024,0.278378
0.06,3.673052,0.278876
0.06,3.673080,0.279373
0.06,3.673108,0.279870
0.06,3.673136,0.280367
0.06,3.673164,0.280864
0.06,3.673192,0.281362
0.06,3.673220,0.281859
0.06,3.673248,0.282356
0.06,3.673276,0.282854
0.06,3.673305,0.283351
0.06,3.673333,0.283848
0.06,3.673361,0.284346
0.06,3.673390,0.284843
0.06,3.673418,0.285341
0.06,3.673447,0.285838
0.06,3.673475,0.286336
0.06,3.673504,0.286833
0.06,3.673533,0.287331
0.06,3.673561,0.287828
0.06,3.673590,0.288326
0.06,3.673619,0.288823
0.06,3.673648,0.289321
0.06,3.673677,0.289819
0.06,3.673706,0.290316
0.06,3.673735,0.290814
0.06,3.673764,0.291312
0.06,3.673793,0.291810
0.06,3.673822,0.292307
0.06,3.673852,0.292805
0.06,3.673881,0.293303
0.06,3.673910,0.293801
0.06,3.673940,0.294299
0.06,3.673969,0.294797
0.06,3.673998,0.295295
0.06,3.674028,0.295793
0.06,3.674058,0.296291
0.06,3.674087,0.296789
0.06,3.674117,0.297287
0.06,3.674147,0.297785
0.06,3.674176,0.298283
0.06,3.674206,0.298781
0.06,3.674236,0.299279
0.06,3.674266,0.299777
0.06,3.674296,0.300275
0.06,3.674326,0.300774
0.06,3.674356,0.301272
0.06,3.674386,0.301770
0.06,3.674416,0.302268
0.06,3.674447,0.302767
0.06,3.674477,0.303265
0.06,3.674507,0.303763
0.06,3.674538,0.304262
0.06,3.674568,0.304760
0.06,3.674599,0.305259
0.06,3.674629,0.305757
0.06,3.674660,0.306256
0.06,3.674690,0.306754
0.06,3.674721,0.307253
0.06,3.674752,0.307751
0.06,3.674782,0.308250
0.06,3.674813,0.308749
0.06,3.674844,0.309247
0.06,3.674875,0.309746
0.06,3.674906,0.310245
0.06,3.674937,0.310743
0.06,3.674968,0.311242
0.06,3.674999,0.311741
0.06,3.675030,0.312240
0.06,3.675062,0.312739
0.06,3.675093,0.313237
0.06,3.675124,0.313736
0.06,3.675156,0.314235
0.06,3.675187,0.314734
0.06,3.675219,0.315233
0.06,3.675250,0.315732
0.06,3.675282,0.316231
0.06,3.675313,0.316730
0.06,3.675345,0.317229
0.06,3.675377,0.317728
0.06,3.675408,0.318227
0.06,3.675440,0.318727
0.06,3.675472,0.319226
0.06,3.675504,0.319725
0.06,3.675536,0.320224
0.07,3.675568,0.320723
0.07,3.675600,0.321223
0.07,3.675632,0.321722
0.07,3.675664,0.322221
0.07,3.675697,0.322721
0.07,3.675729,0.323220
0.07,3.675761,0.323720
0.07,3.675794,0.324219
0.07,3.675826,0.324719
0.07,3.675858,0.325218
0.07,3.675891,0.325718
0.07,3.675924,0.326217
0.07,3.675956,0.326717
0.07,3.675989,0.327216
0.07,3.676022,0.327716
0.07,3.676054,0.328216
0.07,3.676087,0.328715
0.07,3.676120,0.329215
0.07,3.676153,0.329715
0.07,3.676186,0.330215
0.07,3.676219,0.330714
0.07,3.676252,0.331214
0.07,3.676285,0.331714
0.07,3.676318,0.332214
0.07,3.676352,0.332714
0.07,3.676385,0.333214
0.07,3.676418,0.333714
0.07,3.676451,0.334214
0.07,3.676485,0.334714
0.07,3.676518,0.335214
0.07,3.676552,0.335714
0.07,3.676585,0.336214
0.07,3.676619,0.336714
0.07,3.676653,0.337215
0.07,3.676686,0.337715
0.07,3.676720,0.338215
0.07,3.676754,0.338715
0.07,3.676788,0.339216
0.07,3.676822,0.339716
0.07,3.676856,0.340216
0.07,3.676890,0.340717
0.07,3.676924,0.341217
0.07,3.676958,0.341717
0.07,3.676992,0.342218
0.07,3.677026,0.342718
0.07,3.677061,0.343219
0.07,3.677095,0.343719
0.07,3.677129,0.344220
0.07,3.677164,0.344721
0.07,3.677198,0.345221
0.07,3.677233,0.345722
0.07,3.677267,0.346223
0.07,3.677302,0.346723
0.07,3.677337,0.347224
0.07,3.677371,0.347725
0.07,3.677406,0.348226
0.07,3.677441,0.348727
0.07,3.677476,0.349227
0.07,3.677511,0.349728
0.07,3.677546,0.350229
0.07,3.677581,0.350730
0.07,3.677616,0.351231
0.07,3.677651,0.351732
0.07,3.677686,0.352233
0.07,3.677721,0.352734
0.07,3.677757,0.353235
0.07,3.677792,0.353737
0.07,3.677827,0.354238
0.07,3.677863,0.354739
0.07,3.677898,0.355240
0.07,3.677934,0.355741
0.07,3.677969,0.356243
0.07,3.678005,0.356744
0.07,3.678041,0.357245
0.07,3.678076,0.357747
0.07,3.678112,0.358248
0.07,3.678148,0.358750
0.07,3.678184,0.359251
0.07,3.678220,0.359753
0.07,3.678256,0.360254
0.07,3.678292,0.360756
0.07,3.678328,0.361257
0.07,3.678364,0.361759
0.07,3.678400,0.362260
0.07,3.678436,0.362762
0.07,3.678473,0.363264
0.07,3.678509,0.363766
0.07,3.678545,0.364267
0.07,3.678582,0.364769
0.07,3.678618,0.365271
0.07,3.678655,0.365773
0.07,3.678691,0.366275
0.07,3.678728,0.366777
0.07,3.678765,0.367279
0.07,3.678801,0.367781
0.07,3.678838,0.368283
0.07,3.678875,0.368785
0.07,3.678912,0.369287
0.07,3.678949,0.369789
0.07,3.678986,0.370291
0.08,3.679023,0.370793
0.08,3.679060,0.371295
0.08,3.679097,0.371798
0.08,3.679134,0.372300
0.08,3.679171,0.372802
0.08,3.679209,0.373305
0.08,3.679246,0.373807
0.08,3.679283,0.374309
0.08,3.679321,0.374812
0.08,3.679358,0.375314
0.08,3.679396,0.375817
0.08,3.679433,0.376319
0.08,3.679471,0.376822
0.08,3.679509,0.377324
0.08,3.679547,0.377827
0.08,3.679584,0.378330
0.08,3.679622,0.378832
0.08,3.679660,0.379335
0.08,3.679698,0.379838
0.08,3.679736,0.380340
0.08,3.679774,0.380843
0.08,3.679812,0.381346
0.08,3.679850,0.381849
0.08,3.679888,0.382352
0.08,3.679927,0.382855
0.08,3.679965,0.383358
0.08,3.680003,0.383861
0.08,3.680042,0.384364
0.08,3.680080,0.384867
0.08,3.680119,0.385370
0.08,3.680157,0.385873
0.08,3.680196,0.386376
0.08,3.680234,0.386879
0.08,3.680273,0.387383
0.08,3.680312,0.387886
0.08,3.680351,0.388389
0.08,3.680389,0.388892
0.08,3.680428,0.389396
0.08,3.680467,0.389899
0.08,3.680506,0.390403
0.08,3.680545,0.390906
0.08,3.680584,0.391410
0.08,3.680623,0.391913
0.08,3.680663,0.392417
0.08,3.680702,0.392920
0.08,3.680741,0.393424
0.08,3.680781,0.393928
0.08,3.680820,0.394431
0.08,3.680859,0.394935
0.08,3.680899,0.395439
0.08,3.680938,0.395942
0.08,3.680978,0.396446
0.08,3.681018,0.396950
0.08,3.681057,0.397454
0.08,3.681097,0.397958
0.08,3.681137,0.398462
0.08,3.681177,0.398966
0.08,3.681217,0.399470
0.08,3.681257,0.399974
0.08,3.681297,0.400478
0.08,3.681337,0.400982
0.08,3.681377,0.401486
0.08,3.681417,0.401990
0.08,3.681457,0.402495
0.08,3.681497,0.402999
0.08,3.681538,0.403503
0.08,3.681578,0.404008
0.08,3.681618,0.404512
0.08,3.681659,0.405016
0.08,3.681699,0.405521
0.08,3.681740,0.406025
0.08,3.681780,0.406530
0.08,3.681821,0.407034
0.08,3.681862,0.407539
0.08,3.681903,0.408043
0.08,3.681943,0.408548
0.08,3.681984,0.409053
0.08,3.682025,0.409557
0.08,3.682066,0.410062
0.08,3.682107,0.410567
0.08,3.682148,0.411072
0.08,3.682189,0.411576
0.08,3.682230,0.412081
0.08,3.682272,0.412586
0.08,3.682313,0.413091
0.08,3.682354,0.413596
0.08,3.682396,0.414101
0.08,3.682437,0.414606
0.08,3.682478,0.415111
0.08,3.682520,0.415616
