TIME,ANGLE,ANGULAR_VELOCITY
0.00,1.308997,0.000000
0.00,1.308997,-0.000948
0.00,1.308997,-0.001895
0.00,1.308997,-0.002843
0.00,1.308996,-0.003790
0.00,1.308996,-0.004738
0.00,1.308996,-0.005685
0.00,1.308995,-0.006633
0.00,1.308994,-0.007581
0.00,1.308994,-0.008528
0.00,1.308993,-0.009476
0.00,1.308992,-0.010423
0.00,1.308991,-0.011371
0.00,1.308990,-0.012318
0.00,1.308988,-0.013266
0.00,1.308987,-0.014214
0.00,1.308986,-0.015161
0.00,1.308984,-0.016109
0.00,1.308982,-0.017056
0.00,1.308981,-0.018004
0.00,1.308979,-0.018951
0.00,1.308977,-0.019899
0.00,1.308975,-0.020847
0.00,1.308973,-0.021794
0.00,1.308971,-0.022742
0.00,1.308969,-0.023689
0.00,1.308966,-0.024637
0.00,1.308964,-0.025584
0.00,1.308961,-0.026532
0.00,1.308958,-0.027480
0.00,1.308956,-0.028427
0.00,1.308953,-0.029375
0.00,1.308950,-0.030322
0.00,1.308947,-0.031270
0.00,1.308944,-0.032217
0.00,1.308941,-0.033165
0.00,1.308937,-0.034112
0.00,1.308934,-0.035060
0.00,1.308930,-0.036008
0.00,1.308927,-0.036955
0.00,1.308923,-0.037903
0.00,1.308919,-0.038850
0.00,1.308915,-0.039798
0.00,1.308911,-0.040745
0.00,1.308907,-0.041693
0.00,1.308903,-0.042640
0.00,1.308899,-0.043588
0.00,1.308895,-0.044536
0.00,1.308890,-0.045483
0.00,1.308886,-0.046431
0.01,1.308881,-0.047378
0.01,1.308876,-0.048326
0.01,1.308871,-0.049273
0.01,1.308866,-0.050221
0.01,1.308861,-0.051168
0.01,1.308856,-0.052116
0.01,1.308851,-0.053063
0.01,1.308846,-0.054011
0.01,1.308840,-0.054959
0.01,1.308835,-0.055906
0.01,1.308829,-0.056854
0.01,1.308824,-0.057801
0.01,1.308818,-0.058749
0.01,1.308812,-0.059696
0.01,1.308806,-0.060644
0.01,1.308800,-0.061591
0.01,1.308794,-0.062539
0.01,1.308787,-0.063486
0.01,1.308781,-0.064434
0.01,1.308775,-0.065381
0.01,1.308768,-0.066329
0.01,1.308761,-0.067276
0.01,1.308755,-0.068224
0.01,1.308748,-0.069171
0.01,1.308741,-0.070119
0.01,1.308734,-0.071066
0.01,1.308727,-0.072014
0.01,1.308720,-0.072961
0.01,1.308712,-0.073909
0.01,1.308705,-0.074856
0.01,1.308698,-0.075804
0.01,1.308690,-0.076751
0.01,1.308682,-0.077699
0.01,1.308674,-0.078646
0.01,1.308667,-0.079594
0.01,1.308659,-0.080541
0.01,1.308651,-0.081489
0.01,1.308642,-0.082436
0.01,1.308634,-0.083384
0.01,1.308626,-0.084331
0.01,1.308617,-0.085279
0.01,1.308609,-0.086226
0.01,1.308600,-0.087174
0.01,1.308592,-0.088121
0.01,1.308583,-0.089069
0.01,1.308574,-0.090016
0.01,1.308565,-0.090964
0.01,1.308556,-0.091911
0.01,1.308547,-0.092859
0.01,1.308537,-0.093806
0.01,1.308528,-0.094753
0.01,1.308518,-0.095701
0.01,1.308509,-0.096648
0.01,1.308499,-0.097596
0.01,1.308489,-0.098543
0.01,1.308480,-0.099491
0.01,1.308470,-0.100438
0.01,1.308460,-0.101386
0.01,1.308449,-0.102333
0.01,1.308439,-0.103280
0.01,1.308429,-0.104228
0.01,1.308418,-0.105175
0.01,1.308408,-0.106123
0.01,1.308397,-0.107070
0.01,1.308387,-0.108018
0.01,1.308376,-0.108965
0.01,1.308365,-0.109912
0.01,1.308354,-0.110860
0.01,1.308343,-0.111807
0.01,1.308332,-0.112755
0.01,1.308320,-0.113702
0.01,1.308309,-0.114649
0.01,1.308298,-0.115597
0.01,1.308286,-0.116544
0.01,1.308274,-0.117492
0.01,1.308263,-0.118439
0.01,1.308251,-0.119386
0.01,1.308239,-0.120334
0.01,1.308227,-0.121281
0.01,1.308215,-0.122229
0.01,1.308202,-0.123176
0.01,1.308190,-0.124123
0.01,1.308178,-0.125071
0.01,1.308165,-0.126018
0.01,1.308153,-0.126965
0.01,1.308140,-0.127913
0.01,1.308127,-0.128860
0.01,1.308114,-0.129807
0.01,1.308101,-0.130755
0.01,1.308088,-0.131702
0.01,1.308075,-0.132649
0.01,1.308062,-0.133597
0.01,1.308048,-0.134544
0.01,1.308035,-0.135491
0.01,1.308021,-0.136439
0.01,1.308008,-0.137386
0.01,1.307994,-0.138333
0.01,1.307980,-0.139281
0.01,1.307966,-0.140228
0.01,1.307952,-0.141175
0.01,1.307938,-0.142123
0.02,1.307924,-0.143070
0.02,1.307910,-0.144017
0.02,1.307895,-0.144965
0.02,1.307881,-0.145912
0.02,1.307866,-0.146859
0.02,1.307851,-0.147806
0.02,1.307837,-0.148754
0.02,1.307822,-0.149701
0.02,1.307807,-0.150648
0.02,1.307792,-0.151596
0.02,1.307777,-0.152543
0.02,1.307761,-0.153490
0.02,1.307746,-0.154437
0.02,1.307730,-0.155385
0.02,1.307715,-0.156332
0.02,1.307699,-0.157279
0.02,1.307684,-0.158226
0.02,1.307668,-0.159174
0.02,1.307652,-0.160121
0.02,1.307636,-0.161068
0.02,1.307620,-0.162015
0.02,1.307604,-0.162963
0.02,1.307587,-0.163910
0.02,1.307571,-0.164857
0.02,1.307554,-0.165804
0.02,1.307538,-0.166751
0.02,1.307521,-0.167699
0.02,1.307504,-0.168646
0.02,1.307487,-0.169593
0.02,1.307471,-0.170540
0.02,1.307453,-0.171487
0.02,1.307436,-0.172435
0.02,1.307419,-0.173382
0.02,1.307402,-0.174329
0.02,1.307384,-0.175276
0.02,1.307367,-0.176223
0.02,1.307349,-0.177170
0.02,1.307331,-0.178118
0.02,1.307314,-0.179065
0.02,1.307296,-0.180012
0.02,1.307278,-0.180959
0.02,1.307260,-0.181906
0.02,1.307241,-0.182853
0.02,1.307223,-0.183800
0.02,1.307205,-0.184747
